text,count
77 ,1
"Le montant des fonds excédentaires , correspondant à la provision pour participation aux bénéfices admissible en fonds propres , est communiqué dans le tableau S.23.01.22 , annexé au présent rapport . ",1
"Conformément aux normes Solvabilité  , les intérêts minoritaires , les actions de préférence , les passifs subordonnés et les fonds excédentaires sont considérés comme disponibles pour le Groupe à hauteur de la contribution au capital de solvabilité requis du Groupe des entités concernées . A fin 2022 , les fonds propres de Covéa sont ainsi diminués de 522 millions d'euros , 115 millions d'euros et 81 millions d'euros respectivement au titre des fonds excédentaires , des passifs subordonnés et des intérêts minoritaires . Par ailleurs , l'analyse menée sur la disponibilité des fonds propres a conduit le Groupe à retraiter la contribution aux fonds propres de Covéa Lux d'une provision technique pour 200 millions d'euros , provision considérée comme non transférable au regard de la réglementation luxembourgeoise . A fin 2022 , les éléments non disponibles pour couvrir le capital de solvabilité du Groupe s'élèvent à 918 millions d'euros contre 1 502 millions d'euros au 31 décembre 2021 . ",1
"par l'impact positif de l'acquisition de PartnerRe , sur la base de la réévaluation de l'excédent des actifs sur les passifs au 31 décembre 2022. Cet excédent est déterminé à titre exceptionnel et transitoire selon la méthode de déduction et agrégation , s'appuyant sur les exigences réglementaires locales ( BMA ) , déduction faite des dettes et actions de préférence . ",1
"d'assurance vie et un effet d'actualisation favorable sur les provisions techniques des activités d'assurances non - vie . Avant ajustement pour non disponibilité ( voir paragraphe infra ) , la provision pour participation aux bénéfices admissible en fonds excédentaires  s'établit à 2 046 millions d'euros au 31 décembre 2022 , en baisse de 409 millions d'euros sous l'effet principalement de la hausse des taux d'intérêt ; ",1
76 ,1
par l'environnement des marchés financiers au 31 décembre 2022 qui se caractérise notamment par une hausse de la courbe des taux . La baisse induite des plus - values latentes des actifs obligataires est partiellement compensée par l'amélioration des marges futures des activités ,1
"Les fonds propres sont complétés par les différences de valorisation et de présentation des actifs et passifs entre le bilan prudentiel et le bilan statutaire , différences détaillées au chapitre  D. Valorisation à des fins de Solvabilité » du présent rapport . Elles s'élèvent à 10 419 millions d'euros contre 11 973 millions d'euros à fin 2021 , soit une baisse de 1 554 millions d'euros . Cette évolution s'explique principalement  ",1
-1 502 ,1
"Les fonds propres du Groupe se composent d'abord des éléments de capital issus des états financiers statutaires en normes françaises , c'est - à - dire du capital social , de fonds d'établissement , de réserves consolidées , du résultat de l'exercice et de primes . Conformément aux normes Solvabilité II , les réserves consolidées et le résultat de l'exercice sont inclus au sein de la réserve de réconciliation . A fin 2022 , les capitaux propres issus des états financiers statutaires sélèvent à 17 788 millions d'euros contre 17 336 millions d'euros à fin 2021 , soit une progression de 452 millions d'euros correspondant principalement au résultat de l'exercice , aux variations de change sur les situations nettes consolidées des entités du Groupe en devises étrangères et à l'évolution des intérêts minoritaires en lien avec l'acquisition de PartnerRe et la cession des filiales italiennes . Les actions de préférence émises par PartnerRe sont présentées parmi les intérêts minoritaires dans les comptes statutaires ; elles sont traitées comme des dettes éligibles en fonds propres sous Solvabilité II . ",1
Tableau 12  Composition et évolution des fonds propres ,1
Dont revalorisation de l'excédent des actifs sur les passifs du groupe PartnerRe selon les normes prudentielles bermudiennes déduction faite des dettes et actions de préférence ,1
Nette des frais d'acquisition reportés et des estimations des comptes à recevoir des cédantes ,1
152 ,1
29 308 ,1
-214 ,1
"aux actions de préférence émises par PartnerRe pour 188 millions d'euros , classées en niveau 1 restreint ; ",1
Cf. Annexes Quantitatives  tableau S.23.01.22  Fonds propres . ,1
D5 . Autres informations ,1
Entités ,1
"d'une part , des fonds propres éligibles sur base consolidée correspondant aux fonds propres calculés via la première méthode fondée sur la consolidation comptable , auxquels s'ajoutent les fonds propres des sociétés mises en équivalence ( participations ne donnant pas le contrôle ) . Les fonds propres sur base consolidée de Covéa sont éligibles à la couverture du minimum de capital de solvabilité requis du Groupe . ",1
"d'autre part , des fonds propres des entités intégrées selon la seconde méthode fondée sur la déduction et l'agrégation . Ce traitement concerne : ",1
"à titre exceptionnel et transitoire au 31 décembre 2022 , le groupe PartnerRe ( voir paragraphe ci - dessous ) ; ",1
"CSE Insurance Company , en sa qualité de filiale états - unienne de Covéa bénéficiant du régime d'équivalence des pays tiers . La contribution de cette entité au fonds propres et au capital de solvabilité requis du Groupe est basée sur le calcul du ratio  Risk Based Capital  ( RBC ) , tabli selon les normes applicables aux États - Unis ; ",1
"par simplification , la société Medical Insurance Company , compte tenu du faible poids de son activité au sein du Groupe . Filiale européenne de Covéa , elle est intégrée dans le calcul Groupe sur la base de ses fonds propres et capital de solvabilité déterminés selon les normes Solvabilité  . ",1
"De façon symétrique , le capital de solvabilité requis du Groupe est la somme du capital de solvabilité requis sur base consolidée et du capital de solvabilité requis au titre des sociétés intégrées par déduction et agrégation , en particulier le Groupe PartnerRe ( voir paragraphe ci dessous ) . ",1
consolidées par ,1
E.1.2 . Calcul de la Solvabilité ,1
intégration globale ,1
Méthode 1 ,1
Capital de solvabilité requis + diversifié ,1
Entités mises en équivalence ,1
Fonds propres éligibles sur base consolidée ,1
Capital de solvabilité requis base consolidée ,1
Le calcul de la solvabilité du Groupe résulte de la détermination des fonds propres éligibles au niveau Groupe pour couvrir respectivement le capital de solvabilité requis et le minimum de capital de solvabilité requis . Ces fonds propres se composent  ,1
"Enfin , le déploiement optimal des fonds propres au sein du Groupe est recherché ; il concourt plus largement à l'amélioration de la performance économique du Groupe . ",1
Les passifs subordonnés et actions de préférence sont classés en niveau 1 restreint ou niveau 2 en fonction de leurs caractéristiques et correspondent  ,1
Aucune autre information importante concernant l'évaluation aux fins de solvabilité n'est à noter . ,1
Normes françaises Hors PartnerRe 3 668 ,1
Des méthodes de valorisation alternatives sont appliquées à certains titres obligataires ou à certaines participations dans des fonds de capital investissement lorsque les actifs concernés ne sont pas cotés sur des marchés actifs . ,1
Deux approches sont retenues et parfois croisées : ,1
'approche  marché  : utilisation des prix de marché sur des actifs comparables ; ,1
'approche  revenu   actualisation des flux traduisant les attentes des acteurs du marché . ,1
5 664 ,1
"Groupe PartnerRe , Medical Insurance Company et CSE Insurance Company . ",1
"La gestion des fonds propres de Covéa s'attache par ailleurs à maintenir et développer la flexibilité financière du Groupe , permise par son organisation juridique et par l'existence de Covéa Coopérations en particulier . ",1
72 ,1
E. Gestion du capital ,1
E1 . Fonds propres ,1
E1.1 . Gestion des fonds propres ,1
"Les principes , objectifs et procédures de gestion des fonds propres font l'objet d'une politique dédiée du groupe Cova , revue au moins une fois par an et approuvée par le Conseil d'administration de Covéa . ",1
"Conformément aux principes établis dans ce document , chaque entité du Groupe doit disposer d'un niveau de fonds propres en adéquation avec le développement normal de son activité , lui permettant de respecter le cadre d'appétence aux risques défini dans la stratégie . Les fonds propres du Groupe sont évalués sur 'horizon du business plan dans le cadre des processus de 'ORSA . Ces évaluations permettent de déterminer , en fonction des éventuels besoins identifiés , le niveau de dividendes versés par les sociétés opérationnelles du Groupe à Covéa Coopérations , et par Covéa Coopérations à ses mutuelles actionnaires . ",1
Capital de solvabilité requis des participations ne ,1
donnant pas le contrôle ,1
Méthode 2 ,1
Niveau 1  non restreint 18 674 ,1
détermination des fonds propres éligibles en appliquant aux fonds propres disponibles les règles de limitation par niveau prévues par les normes Solvabilité  pour la couverture du capital de solvabilité requis et du minimum de capital de solvabilité . ,1
Fonds propres des entités intégrées selon la 2nd méthode ,1
Total des fonds propres disponibles pour couvrir le capital de solvabilité requis du Groupe au 31.12.2022 ,1
Total des fonds propres disponibles pour couvrir le capital de solvabilité requis du Groupe au 31.12.2021 ,1
9 436 ,1
27 871 ,1
8 727 ,1
Entités intégrées par déduction et agrégation ,1
18 674 ,1
27 847 ,1
Niveau 2 Niveau 3 ,1
Tableau 11  Composition et évolution des fonds propres par niveau ,1
"Les fonds propres du Groupe au 31 décembre 2022 sont constitués à 97 % par des fonds propres de base classés en niveau 1 non restreint , correspondant à la meilleure qualité de fonds propres . ",1
"Le Groupe étant en situation d'impôts différés nets passifs , aucune position nette d'impôt différé active n'est reconnue dans les fonds propres . Une description de la valorisation des impôts différés est précisée dans la partie D1.4 . Impôts différés  Actifs & Passifs du présent rapport . ",1
"Les fonds propres du Groupe , valorisés conformément aux normes prudentielles Solvabilité  , figurent dans le tableau S.23.01.22  Le Groupe utilise la correction pour volatilité pour le calcul de sa solvabilit  sur le périmètre de ses principales entités d'assurance vie et non - vie    ",1
E1.4 . Composition et évolution des fonds propres éligibles ,1
 répartition des fonds propres disponibles en trois niveaux selon la qualité des éléments qui les composent . La disponibilité permanente des éléments de fonds propres pour absorber les pertes et leur niveau de subordination sont appréciés lors du classement par niveau . Les éléments de fonds propres classés en niveau 1 correspondent aux fonds propres de la plus haute qualité ; ,1
"analyse de la disponibilité des fonds propres des entités pour le Groupe . Les fonds propres de Cova peuvent être retraités de certains éléments de capital considérés comme non disponibles pour le Groupe au regard de critères de fongibilité et de transférabilité introduits par le directive Solvabilité  . Ds lors qu'un élément de capital est considéré comme non disponible , il est déduit des fonds propres du Groupe pour le montant qui excède la contribution de l'entité concernée au capital de solvabilité requis du Groupe . La directive Solvabilité  fournit une liste d'éléments qui doivent être considérés comme non disponibles pour le Groupe , incluant notamment les passifs subordonnés , les intérêts minoritaires et les fonds excédentaires ; ",1
"établissement d'un bilan prudentiel selon les normes Solvabilité  au niveau Groupe , permettant de déterminer l'excédent des actifs sur les passifs ; ",1
La détermination des fonds propres du Groupe éligibles à la couverture du capital de solvabilité requis et du minimum de capital de solvabilité requis s'appuie sur les étapes suivantes : ,1
pour le capital de solvabilité requis  des impacts cible de la révision du régime BMA et d'un montant complémentaire de capital requis de 5 % tel qu'établi avec l'autorité de supervision du groupe Covéa ( ACPR ) . ,1
E1.3 . Processus d'évaluation des fonds propres éligibles ,1
Le groupe PartnerRe sera intégré dans le ratio de solvabilité du groupe Covéa selon la méthode fondée sur la consolidation comptable à compter du 1r trimestre 2023 . ,1
pour les fonds propres  de la prise en compte des exigences de Solvabilité  pour l'éligibilité des dettes en fonds propres ; ,1
Total des fonds propres éligibles Groupe ,1
"Le groupe PartnerRe est intégré au 31 décembre 2022 , à titre exceptionnel et transitoire , suivant le régime de l'équivalence , sur la base des exigences réglementaires bermudiennes ( BMA ) , ajustées : ",1
Total Groupe ,1
= ,1
requis des entités intégrées par méthode 2 ,1
Capital de solvabilité ,1
Fonds propres des entités intégrées par méthode 2 ,1
"dans le cadre des mesures transitoires en matière de classification des fonds propres , aux titres participatifs à durée indéterminée émis par MAAF Assurances Mutuelles entre 2002 et 2012 pour 148 millions d'euros , classés en niveau 1 restreint . Au regard des critères de disponibilité des fonds propres pour le Groupe , ces passifs sont pris en compte à hauteur de 33 millions d'euros ; ",1
110 157 ,1
84 ,1
Comptes mutualistes subordonnés ,1
71 582 182 ,1
28 142 995 ,1
12 463 687 ,1
Impact des mesures transitoires sur les provisions techniques ,1
Impact des mesures transitoires sur les taux d'intérêt ,1
Impact d'une correction pour volatilité fixée à zéro ,1
282 557 -208 313 ,1
-208 313 ,1
74 496 ,1
Impact d'un ajustement égalisateur fixé à zéro ,1
 90 ,1
Fonds propres de base avant déduction pour participations dans d'autres secteurs financiers ,1
Capital en actions ordinaires ( brut des actions propres ) ,1
Capital en actions ordinaires appelé non versé non disponible au niveau du groupe ,1
Compte de primes d'émission lié au capital en actions ordinaires ,1
Montant avec mesures relatives aux garanties de long terme et mesures transitoires ,1
Fonds propres éligibles pour couvrir le SCR ,1
Tableau S.22.01.22 : Impact des mesures relatives aux garanties de long terme et des mesures transitoires ,1
5 774 788 ,1
 89 ,1
5 298 069 51 382 ,1
5 246 688 ,1
5 298 069 ,1
51 537 ,1
5 246 533 ,1
52 942 ,1
505 798 ,1
5 721 845 ,1
2 193 281 ,1
11 050 ,1
2 182 233 ,1
475 349 ,1
30 449 ,1
"Fonds initial , cotisations des membres ou élément de fonds propres de base équivalent pour les mutuelles et les entreprises de type mutuel ",1
Comptes mutualistes subordonnés non disponibles au niveau du groupe ,1
155 961 ,1
Fonds excédentaires ,1
Fonds propres issus des états financiers qui ne devraient pas être inclus dans la réserve de réconciliation et qui ne respectent pas les critères de fonds propres de Solvabilité  Fonds propres issus des états financiers qui ne devraient pas être inclus dans la réserve de réconciliation et qui ne respectent pas les critères de fonds propres de Solvabilité  ,1
Déductions ,1
603 138 ,1
9 330 184 ,1
148 170 115 341 ,1
 91 ,1
"Capital en actions ordinaires non libéré et non appelé , appelable sur demande ",1
"Fonds initial , cotisations des membres ou élément de fonds propres de base équivalents , non libérés , non appelés et appelables sur demande , pour les mutuelles et les entreprises de type mutuel ",1
"Actions de préférence non libérées et non appelées , appelables sur demande ",1
"Engagements juridiquement contraignants de souscrire et de payer des passifs subordonnés sur demande Lettres de crédit et garanties relevant de l'article 96 , paragraphe 2 , de la directive 2009 / 138 / CE ",1
"Lettres de crédit et garanties ne relevant pas de l'article 96 , paragraphe 2 , de la directive 2009 / 138 / CE ",1
"Rappels de cotisations en vertu de l'article 96 , point 3 , de la directive 2009 / 138 / CE ",1
"Rappels de cotisations ne relevant pas de l'article 96 , paragraphe 3 , premier alinéa , de la directive 2009 / 138 / CE Fonds propres auxiliaires non disponibles au niveau du groupe ",1
Autres fonds propres auxiliaires ,1
Total fonds propres auxiliaires ,1
Autres éléments approuvés par l'autorité de contrôle en tant que fonds propres de base non spécifiés supra Fonds propres non disponibles relatifs à d'autres éléments de fonds propres approuvés par une autorité de contrôle Intérêts minoritaires ( non déclarés dans le cadre d'un autre élément de fonds propres ) Intérêts minoritaires non disponibles au niveau du groupe ,1
Montant égal à la valeur des actifs d'impôts différés nets non disponibles au niveau du groupe ,1
Montant égal à la valeur des actifs d'impôts différés nets ,1
dont déduites conformément à l'article 228 de la directive 2009 / 138 / CE ,1
Fonds excédentaires non disponibles au niveau du groupe ,1
Actions de préférence ,1
Actions de préférence non disponibles au niveau du groupe ,1
Compte de primes d'émission lié aux actions de préférence ,1
"Comptes de primes d'émission liés aux actions de préférence , non disponibles au niveau du groupe Réserve de réconciliation ",1
"Déductions pour participations dans d'autres entreprises financières , y compris des entreprises non réglementées exerçant des activités financières ",1
Déductions pour les participations lorsque les informations sont indisponibles ( article 229 ) ,1
Passifs subordonnés non disponibles au niveau du groupe ,1
Déduction pour les participations incluses par déduction et agrégation lorsqu'une combinaison de méthodes est utilisée ,1
Total des éléments de fonds propres non disponibles ,1
Total déductions ,1
Total fonds propres de base après déductions ,1
718 479 ,1
9 445 525 ,1
15 944 ,1
52 786 ,1
116 ,1
52 901 ,1
1 579 848 ,1
13 941 347 ,1
9 516 387 ,1
910 427 ,1
786 284 ,1
1 565 868 ,1
9 647 230 ,1
157 889 ,1
160 982 ,1
3 832 164 ,1
373 180 ,1
4 205 344 ,1
"Tableau S.05.02.01  Primes , sinistres et dépenses par pays ",1
46 454 ,1
3 310 693 ,1
818 225 ,1
1 625 607 ,1
13 077 363 ,1
700 216 ,1
763 ,1
1 051 960 ,1
701 000 ,1
141 003 ,1
161 830 ,1
303 617 ,1
-17 ,1
13 691 576 ,1
-502 ,1
-549 ,1
-1 068 ,1
403 785 ,1
 88 ,1
1 427 859 ,1
46 511 ,1
3 310 637 ,1
3 696 115 ,1
34 452 ,1
467 139 ,1
723 ,1
466 415 ,1
225 966 ,1
-964 ,1
226 931 ,1
2 067 ,1
17 737 ,1
270 904 ,1
2 133 ,1
270 838 ,1
242 309 ,1
6 149 ,1
236 160 ,1
30 841 ,1
17 784 ,1
45 525 ,1
IR ,1
3 650 590 ,1
1 896 630 ,1
11 851 ,1
1 884 779 ,1
394 112 ,1
5 principaux pays ( par montant de primes brutes émises ) - engagements en vie ,1
1 255 657 931 ,1
1 368 680 ,1
1 254 727 ,1
1 255 657 ,1
963 ,1
1 254 694 ,1
1 369 225 ,1
545 ,1
d'autres secteurs financiers ,1
"Etablissements de crédit , entreprises d'investissement , établissements financiers , gestionnaires de fonds d'investissement alternatifs , sociétés de gestion d'OPCVM - total ",1
Total des fonds propres disponibles pour couvrir le capital de solvabilité requis du groupe sur base consolidée ( à 'exclusion des fonds propres des autres secteurs financiers et des entreprises incluses par déduction et agrégation ) ,1
4 148 160 ,1
régie par le code de la sécurité sociale Mutuelle régie par le code ,1
de la mutualité Société anonyme Société anonyme ,1
Société anonyme Companies limited by shares ,1
Catégorie ( mutuelle / Autorité de non contrôle mutuelle ) ,1
PRA ,1
CAA ,1
pour ,1
% de part 'établissem de capital ent des comptes consolidés ,1
Degré d'influence ,1
 96 ,1
"55 S'entend du groupe PartnerRe . 56 Cova dtient 100 % des 100 000 000 actions ordinaires ( classe A ) de PartnerRe . 7 666 actions ordinaires de classe C sont émises et accordées dans le cadre de plans de rémunérations ; elles sont comptabilisées en provisions pour risques et charges , compte tenu notamment de leur caractère remboursable . 8 000 000 actions de préférence , sans droit de vote , cotées à la bourse de New York , n'ont pas été acquises par Covéa et sont traitées comme des dettes éligibles en fonds propres sous Solvabilité 2 . ",1
Tableau S.32.01.22  Entreprises dans le périmètre du groupe ,1
LE / 635400VSBBHQH9QWCU55 ,1
LE / 969500T2ER13UUWFNJ46 FR ,1
SC / LE / 969500S2ON1Z6K2G9130 / US ,1
Institution de prévoyance ,1
de la mutualité Société d'assurance mutuelle Société d'assurance mutuelle ,1
COVEA LUX ,1
LE FINISTERE ASSURANCE ,1
 95 ,1
Tableau S.32.01.22 : Entreprises dans le périmètre du groupe ,1
LE / 969500BLSRLKAB9DL911 FR ,1
/ 12006 ,1
LE / 7LLHQS68KCIGNZBR7918 BM ,1
COVEA ,1
LE / 222100K3SEFNJ8K68185 LU ,1
PartnerRe Ltd. ,1
LE / 969500VF38RAY3QDM34 FR ,1
LE / 969500K59WA6SGV1YD65 FR COVEA COOPERATIONS COVEA PROTECTION ,1
JURIDIQUE FIDELIA ASSISTANCE GMF ASSURANCES ,1
MAAF SANTE MMA IARD ASSURANCES MUTUELLES MMA VIE ASSURANCES MUTUELLES ,1
LE / 9695007KZZ9MXB340B18 FR LE / 9695006C6417RO7A2710 FR LE / 9695002VY565VVOSE026 FR LE / 969500836XB9H31ED98 FR LE / 969500FNVA31Z6AD3R42 FR MAAF ASSURANCES SA LE / 969500HCG34K4D73SU76 FR MMA IARD LE / 969500MO80  J5R0YR54 FR BPCE IARD SC / LE / 969500S2ON1Z6K2G9130 / US CSE INSURANCE US COMPANY LE / 213800KNZR74A8ZG9Y47 GB COVEA INSURANCE PLC LE / 9695002FVJCQHFUZO35 FR GMF VIE LE / 969500USHC8DQX902 FR MMA VIE MAAF VIE ,1
LE / 969500M2DOA8BSCNPP84 FR ,1
SC / 775675101 FR SC / 732017884 FR SC / 430137828 FR US ,1
/ 12010 ,1
SC / LE / 969500S2ON1Z6K2G9130 / GB ,1
ea ENGAGÉ ,1
mutuelle ) ,1
CBI ,1
% de part de capital ,1
Degr d'influence ,1
 97 ,1
CO ,1
GROUPE D'ASSURANCE MUTUALISTE ,1
Catégorie ( mutuelle / Autorité de contrôle ,1
SOCIÉTÉ DE GROUPE D'ASSURANCE MUTUELLE ,1
régie par le Code des assurances ,1
RCS Paris 450 527 916 ,1
"86-90 , rue Saint - Lazare  75009 Paris w.covea.com ",1
@groupecovea sur in ,1
BROCHURE ,1
non ,1
Société anonyme Foreign Law Undertaking ( non EU ) ,1
/ 14021 ,1
SC / 392735171 FR ,1
LE / 969500XOXQ9HCXW25676 ,1
FR SC / 852816016 FR SC / 482136439 FR ,1
SC / 333986719 FR SC / 397672551 FR SC / 338630288 FR LE / 96950031PG31QTQN540 FR ,1
SC / 391169109 FR ,1
SC / 434969754 FR ,1
SC / 813742483 FR SC / 495007734 ,1
SC / 389316290 FR SC / 389272295 FR ,1
GIE EUROPAC GIE EUROPEENNE DE ,1
ADC ,1
GIE AGSI ,1
GIE CIBAIL ,1
GIE COVEA AGORA ,1
GIE EURO GEST SANTE ,1
GIE EURODEM ,1
12 463 688 ,1
46 163 ,1
Institution de retraite professionnelle ,1
SCR pour les entreprises incluses par déduction et agrégation Capital de solvabilité requis ,1
Ajustement pour les éléments de fonds propres restreints relatifs aux portefeuilles sous ajustement égalisateur et aux fonds cantonnés ,1
Autres fonds propres non disponibles ,1
Bénéfices attendus ,1
Bénéfices attendus inclus dans les primes futures ( EPIFP )  activités vie ,1
Bénéfices attendus inclus dans les primes futures ( EPIFP )  activités non - vie Total bénéfices attendus inclus dans les primes futures ( EPIFP ) ,1
2 186 ,1
3 332 138 ,1
199 876 ,1
1 004 838 ,1
2 103 947 ,1
3 108 785 ,1
 93 ,1
Risque de défaut de la contrepartie ,1
Risque de souscription en non - vie Diversification ,1
Capital de solvabilité requis de base ,1
Autres éléments de fonds propres de base ,1
Actions propres ( détenues directement et indirectement ) ,1
 92 ,1
Ratio fonds propres éligibles sur minimum de capital de solvabilité requis du groupe sur base consolidée ,1
Entités non réglementées exerçant des activités financières ,1
Total fonds propres d'autres secteurs financiers Fonds propres en cas de recours à la ,1
"hode de éduction et d'agrégation , soit exclusivement , soit combinée à la première méthode . Fonds propres agrégés en cas d'utilisation de la déduction et agrégation ou d'une combinaison des méthodes 9 436 368 Fonds propres agrégés en cas d'utilisation de la déduction et agrégation ou d'une combinaison des méthodes nets des transactions intragroupe ",1
Total des fonds propres disponibles pour couvrir le minimum de capital de solvabilité requis du groupe sur base consolidée ,1
Total des fonds propres éligibles servant à couvrir le capital de solvabilité requis du groupe sur base consolidée ( à 'exclusion des fonds propres des autres secteurs financiers et des entreprises incluses par déduction et agrégation ) Total des fonds propres éligibles pour couvrir le minimum de capital de solvabilité requis du groupe sur base consolidée ,1
Minimum de capital de solvabilité requis du groupe sur base consolidée ,1
Total des fonds propres éligibles servant à couvrir le capital de solvabilité requis du groupe ( y compris fonds propres des autres secteurs financiers et entreprises incluses par déduction et agrégation ) Capital de solvabilité requis du groupe ,1
220 341 ,1
Ratio fonds propres éligibles sur capital de solvabilité requis du groupe ( y compris autres secteurs financiers et entreprises incluses par déduction et agrégation ) ,1
9 436 368 ,1
"4 063 636 460,34 % ",1
28 142 995 12 463 687 ,1
"225,80 % ",1
27 400 844 ,1
Calcul du capital de solvabilité requis ,1
Capacité d'absorption de pertes des impôts différés ,1
Capital requis pour les activités exercées conformément à l'article 4 de la directive 2003 / 41 / CE ,1
Informations sur les autres entités ,1
8 315 528 ,1
4 063 636 ,1
PPE ,1
Simplifications ,1
 94 ,1
Tableau S.25.01.22 : Capital de solvabilité requis ,1
Capital requis pour les autres secteurs financiers ( capital requis hors assurance ) ,1
-1 723 111 ,1
"Capital requis pour les autres secteurs financiers ( capital requis hors assurance )  Établissements de crédit , sociétés d'investissement et établissements financiers , gestionnaires de fonds d'investissement alternatifs , sociétés de gestion d'OPCVM ",1
Capital requis pour les autres secteurs financiers ( capital requis hors assurance )  Institutions de retraite professionnelle ,1
Capital requis pour les autres secteurs financiers ( capital requis hors assurance )  capital requis pour les entités non réglementées exerçant des activités financières ,1
Capital requis pour les exigences relatives aux participations ne donnant pas le contrôle ,1
Capital requis pour entreprises résiduelles ,1
SCR global ,1
8 269 365 ,1
-3 888 396 ,1
Capital de solvabilité requis à l'exclusion des exigences de capital supplémentaire ,1
Total du capital de solvabilité requis notionnel pour les portefeuilles sous ajustement égalisateur ,1
Exigences de capital supplémentaire déjà définies ,1
Capital de solvabilité requis pour les entreprises selon la méthode de consolidation ,1
Autres informations sur le SCR ,1
Capital requis pour le sous - module risque sur actions fondé sur la durée ,1
Total du capital de solvabilité requis notionnel pour la part restante ,1
Total du capital de solvabilité requis notionnel pour les fonds cantonnés ,1
Effets de diversification dus à l'agrégation des nSCR des FC selon l'article 304 Minimum de capital de solvabilité requis du groupe sur base consolidée ,1
728 085 ,1
Capital de solvabilité requis brut ,1
8 185 191 566 403 ,1
5 615 792 834 213 ,1
4 451 860 ,1
-6 500 671 ,1
13 152 787 ,1
397 ,1
255 300 ,1
Brut  Assurance directe Brut  Rassurance proportionnelle acceptée ,1
 85 ,1
137 091 ,1
999 732 ,1
Assurance de Assurance crédit responsabilité et civile générale ,1
1 609 030 899 771 ,1
La meilleure estimation correspond à la valeur actuelle probable des flux de trésorerie futurs liés aux engagements d'assurance et de réassurance à la date d'inventaire . ,1
2 398 644 ,1
1 597 997 876 758 ,1
101 694 ,1
2 373 061 ,1
1 164 516 ,1
475 726 ,1
99 941 ,1
1 540 301 ,1
-3 190 ,1
-6 518 ,1
98 ,1
2 649 093 ,1
675 628 ,1
969 ,1
782 928 ,1
71 752 302 901 ,1
89 428 290 366 ,1
120 668 144 072 ,1
410 ,1
559 ,1
51 286 ,1
2 806 898 517 823 ,1
3 230 725 574 290 ,1
514 913 ,1
3 290 102 ,1
3 220 462 685 131 ,1
562 086 ,1
3 343 507 ,1
-9 708 607 542 ,1
cautionnement ,1
1 038 462 ,1
33 798 224 305 ,1
243 785 ,1
530 882 ,1
484 607 ,1
528 983 ,1
482 708 ,1
235 447 ,1
7 271 ,1
24 175 ,1
218 543 ,1
288 719 ,1
386 299 ,1
119 963 266 337 ,1
401 751 ,1
120 700 281 052 ,1
155 641 ,1
177 332 ,1
-58 ,1
6 388 ,1
45 470 ,1
31 544 ,1
214 009 ,1
1 685 ,1
2 080 ,1
6 538 ,1
-2 773 ,1
Ligne d'activité pour : engagements d'assurance et de réassurance non - vie ( assurance directe et ,1
170 886 ,1
réassurance proportionnelle acceptée ) ,1
651 736 ,1
662 354 ,1
649 531 ,1
516 ,1
660 145 ,1
34 417 ,1
34 426 ,1
1 960 493 ,1
146 748 ,1
872 670 ,1
12 002 ,1
89 828 ,1
794 844 ,1
871 393 ,1
13 500 ,1
89 584 ,1
795 309 ,1
304 299 ,1
8 031 ,1
48 547 ,1
263 783 ,1
6 106 ,1
316 ,1
1 256 ,1
299 536 ,1
1 219 ,1
Variation des autres provisions techniques Brut  Assurance directe Brut  Rassurance proportionnelle acceptée Brut  Réassurance non proportionnelle acceptée Part des réassureurs Net ,1
1 695 916 ,1
Brut  Réassurance non proportionnelle acceptée Part des réassureurs Net ,1
Ligne d'activité pour : engagements d'assurance et de réassurance non - vie ( assurance directe et réassurance proportionnelle acceptée ) ,1
Dépenses engagées Autres dépenses ,1
1 720 744 ,1
170 892 ,1
195 720 ,1
1 708 426 ,1
1 299 523 ,1
170 029 ,1
195 819 ,1
1 682 636 ,1
1 343 016 ,1
149 120 ,1
192 613 ,1
5 166 ,1
195 957 ,1
Assurance Assurance de Autre assurance d'indemnisation responsabilité des véhicules à des travailleurs civile automobile moteur ,1
2 601 618 6 191 ,1
82 340 ,1
1 288 801 ,1
-21 757 ,1
-59 ,1
-21 816 ,1
430 733 ,1
79 594 2 528 215 ,1
1 314 194 ,1
2 655 167 ,1
8 399 ,1
79 615 ,1
2 583 951 ,1
2 101 646 ,1
5 595 ,1
56 947 ,1
1 606 183 ,1
39 796 ,1
663 ,1
1 401 ,1
38 395 ,1
39 409 ,1
1 061 ,1
38 348 ,1
23 167 ,1
22 504 ,1
129 733 ,1
7 242 ,1
1 670 743 ,1
69 177 ,1
129 828 ,1
1 610 092 ,1
1 681 891 54 025 ,1
69 198 ,1
86 443 ,1
135 542 ,1
réassurance vie ,1
6 085 426 ,1
2 298 961 36 162 ,1
2 262 799 ,1
"Tableau S.05.02.01 : Primes , sinistres et dépenses par pays ",1
Variation des autres provisions techniques Brut  Assurance directe ,1
11 678 575 ,1
286 192 ,1
14 720 ,1
815 459 ,1
11 164 028 ,1
11 642 815 ,1
276 943 ,1
37 203 831 437 ,1
11 125 524 ,1
8 604 174 ,1
57 958 ,1
6 143 384 ,1
 87 ,1
1 995 397 ,1
71 511 ,1
51 609 ,1
11 495 ,1
11 484 ,1
9 342 ,1
1 995 397 13 378 ,1
13 378 ,1
98 081 ,1
1 993 111 ,1
7 092 ,1
1 986 019 ,1
156 026 ,1
25 293 ,1
130 733 ,1
157 204 ,1
100 247 ,1
993 447 ,1
-1 873 ,1
