text,count
Bilan ,1
S.02.01.02 ,1
Annexe I ,1
Titres structurés ,1
Titres garantis ,1
Organismes de placement collectif ,1
Produits dérivés ,1
R190 ,1
R100 R110 ,1
R080 ,1
Total de l'actif ,1
"Actions propres auto - détenues ( directement ) léments de fonds propres ou fonds initial appelé ( s ) , mais non encore payé ( s ) Trésorerie et équivalents de trésorerie Autres actifs non mentionnés dans les postes ci dessus ",1
Autres créances ( hors assurance ) ,1
Créances nées d'opérations de réassurance ,1
Créances nées d'opérations d'assurance et montants à recevoir d'intermédiaires ,1
Dépôts auprès des cédantes  ,1
Vie UC et indexés ,1
"Vie hors santé , UC et indexés ",1
Santé similaire à la vie ,1
"Vie et santé similaire à la vie , hors santé , UC et indexés ",1
Santé similaire à la non - vie ,1
Non - vie et santé similaire à la non - vie Non - vie hors santé ,1
Montants recouvrables au titre des contrats de réassurance ,1
Autres prêts et prêts hypothécaires ,1
7. Annexes ,1
206 % ,1
Autres investissements ,1
6.2.3.Solvabilité au 31 décembre 2022 ,1
Effet de diversification ,1
Risque de défaut de contrepartie Risque de marché ,1
Risque de souscription Santé ,1
Risque de souscription Non Vie ,1
MCR ,1
Solvabilité ( en K € ) ,1
42 ,1
"Le tableau ci - dessous présente le résultat des calculs du SCR et du MCR au 31 décembre 2022 ainsi que 'évolution par rapport au 31 décembre 2021 ( en K € ) .  convient de noter que le MCR est évalué en appliquant la borne supérieure du "" corridor proportionnel au SCR "" au calcul du SCR , du fait d'un MCR linéaire plus élevé que cette borne supérieure . ",1
La capacité d'absorption des pertes futures de chaque entité consolidée par les impôts différés ( crédits d'impôts ) a été retenue à hauteur des impôts différés passifs nets inscrits au bilan prudentiel ( hors impôts différés à taux réduit ) de chacune des entités consolidées . ,1
"Le profil de risque de CAMCA demeure par ailleurs stable entre 2021 et 2022 , ne générant pas d'évolution significative du SCR . ",1
6.2.2.Capacité d'absorption des pertes par les impôts différés ,1
"Le SCR Cat Crédit / Caution est , pour le risque de récession , égal à 100 % des primes acquises de la Ligne d'activité Crédit  Caution , au cours des 12 mois à venir ( prévision de primes acquises de l'exercice 2023 ) , sans déduction des montants recouvrables au titre des contrats de réassurance et après déduction de l'atténuation des pertes par la provision pour commissions variables de la Caution . ",1
" Le SCR de primes et de réserves s'appuie sur un volume de primes déterminé selon l'article 116 du Règlement délégué ( UE ) 2015/35 de la Commission européenne du 10 octobre 2014 ; notamment , ce calcul intégrait les coefficients mis à jour à compter du 1er janvier 2020 relatif à la Ligne d'activité Crédit / Caution ; à ce montant est déduite l'atténuation des pertes à hauteur de la contribution de la provision pour commission variable à la couverture de l'exigence de robustesse Caution à laquelle est soumise réglementairement le Groupe CAMCA ; ",1
"A compter du 31 décembre 2020 , le Groupe CAMCA établit le calcul des composantes du SCR relatives à l'activité Caution comme suit : ",1
"Toujours concernant la branche Caution Habitat , il convient de noter que celle - ci dispose d'un mécanisme de commissions variables constituant un amortisseur de la dégradation éventuelle du résultat technique . ",1
"Le Groupe CAMCA détermine , pour les besoins du calcul du SCR et du MCR , les primes acquises et les primes restant à acquérir de l'activité Caution Habitat de CAMCA Assurance comme suit : 'activité Caution Habitat étant tarifiée et facturée en prime unique couvrant le risque de défaut de l'emprunteur durant toute la durée du prêt , il convient de répartir la prime unique sur l'ensemble de la période de garantie . Afin de refléter au mieux , à travers la répartition de la prime , l'évolution de l'engagement de 'assureur sur la durée des prêts et donc l'évolution de son profil de risque , la prime unique est répartie sur la base de l'amortissement du capital restant d ( CRD ) des prêts de chaque génération . ",1
Les calculs s'appuient sur la courbe de taux publiée par l'EIOPA début 2023 . ,1
CAMCA n'a pas recours au sous - module  risque sur actions  fondé sur la durée . ,1
Basic SCR ,1
Capacité d'absorption des provisions techniques Capacité d'absorption des impôts différés ,1
Solvency Capital Requirement ( SCR ) ,1
Ratio de couverture du MCR ,1
457 % ,1
5 197 ,1
210 % ,1
467 % ,1
453 326 ,1
-155 165 ,1
-369 852 ,1
72 930 ,1
905 413 ,1
-184 060 ,1
255 138 ,1
33 085 ,1
787 832 ,1
203 997 ,1
Aucune autre information importante nest à ajouter . ,1
6.3 . Autres Informations ,1
Ratio de couverture du SCR ,1
Dépôts autres que les équivalents de trésorerie R0200 ,1
Actifs en représentation de contrats en unités de compte et indexés ,1
2 553 182 ,1
R0610 ,1
R0710 ,1
R0700 ,1
Provisions autres que les provisions techniques R0750 ,1
R0670 ,1
R0660 ,1
R0650 ,1
R0640 ,1
R0620 ,1
R0600 ,1
Dettes financières autres que celles envers les établissements de crédit ,1
R0590 ,1
R580 ,1
R0570 ,1
Total du passif ,1
Autres dettes non mentionnées dans les postes ci - dessus ,1
Passifs subordonnés inclus dans les fonds propres de base ,1
Passifs subordonnés non inclus dans les fonds propres de base ,1
Dettes nées d'opérations de réassurance Autres dettes ( hors assurance ) ,1
R0760 ,1
R780 ,1
R0800 ,1
R0810 ,1
37 067 ,1
11 727 ,1
68 559 ,1
181 ,1
107 068 ,1
2 155 087 ,1
2 262 154 ,1
Valeur Solvabilité II ,1
R1000 ,1
R0900 ,1
R0880 ,1
R0870 ,1
R0860 ,1
R0850 ,1
R0840 ,1
R0830 ,1
R0820 ,1
Dettes nées d'opérations d'assurance et montants dus aux intermédiaires ,1
Dette envers des établissements de crédit ,1
Prêts et prêts hypothécaires ,1
R0500 ,1
751 102 ,1
1 517 329 ,1
793 849 ,1
2 311 178 ,1
2006 ,1
163 382 ,1
3 227 668 ,1
Vale ur Solvabilité II 0010 ,1
R0320 ,1
R0520 R0530 ,1
R0290 ,1
R0280 ,1
R0270 ,1
R260 ,1
R0220 ,1
R0170 ,1
Prêts et prêts hypothécaires aux particuliers ,1
Avances sur police ,1
-3 750 ,1
923 ,1
86 333 ,1
5 043 ,1
R0510 ,1
Dépôts des réassureurs Passifs d'impôts différés Produits dérivés ,1
Provisions pour retraite ,1
Passifs éventuels ,1
Provisions techniques UC et indexés ,1
Provisions techniques calculées comme un ,1
"Provisions techniques vie ( hors santé , UC et indexés ) ",1
Provisions techniques vie ( hors UC et indexs ) Provisions techniques santé ( similaire à la vie ) Provisions techniques calculées comme un ,1
Provisions techniques santé ( similaire à la non vie ) ,1
Provisions techniques calculées comme un tout Meilleure estimation ,1
Provisions techniques non - vie ( hors santé ) ,1
Provisions techniques non - vie ,1
Passifs ,1
3 526 172 ,1
1938 ,1
166 271 ,1
41 747 ,1
Biens immobiliers ( autres que détenus pour usage propre ) ,1
consolidé ( Bilan S2 ) ,1
Provisions techniques ( en K € ) ,1
"Les produits parabancaires ( assurance des comptes et moyens de paiement ) sont classés en  Incendie et dommages aux biens  pour les produits de type  SécuriCOMPTE  ( perte et vol des moyens de paiement ) , en  Protection du revenu  pour les produits de type  SécuriDECOUVERT  ( capital en cas de décès accidentel ) et en  Pertes pécuniaires diverses  pour les produits de type  SécuriEB  ( garantie des achats en ligne ) , ",1
45 510 ,1
707 373 ,1
721 816 ,1
676 306 ,1
6 619 ,1
-27 637 ,1
-24 202 ,1
-354 326 ,1
707 373 -256 824 ,1
60 925 ,1
63 535 ,1
56 916 ,1
23 723 ,1
-14 950 ,1
-21 758 ,1
686 362 -268 462 -326 346 ,1
382 059 ,1
391 695 ,1
Crédit et caution - pécuniaires ,1
"La progression globale du chiffre d'affaires résulte essentiellement de l'activité Caution Habitat exercée par CAMCA Assurance ( +24 M € soit + 6 % avec une activité d'octroi de prêts à 'habitat par les Caisses régionales  record  , couplée à la progression du taux d'adossement de la Caution , passé de 48 % en 2021 à 53 % en 2022  le taux de prime de la Caution , quant à lui , demeure stable à 1,1 % du montant des prêts assurés ; l'encours de prêts cautionnés évolue de 151 milliards € à 167 milliards € . ",1
"Les assurances de cartes ( pertes de bagages , annulation de voyage , accidents de ski , etc. ) sont classées principalement en  Pertes pécuniaires diverses  , ",1
1 963 ,1
"Les assurances des risques opérationnels des Caisses Régionales sont classées dans les lignes d'activité suivantes :  Automobile , Incendie et dommages aux biens , Responsabilité civile , Crédit et cautionnement  . Le produit Globale de banque est réparti entre  Incendie et dommages aux biens  ( vol , attaques des distributeurs , etc. ) et  Pertes pécuniaires diverses  ( détournement , escroquerie , etc. ) , ",1
9 104 ,1
23 089 ,1
22 481 ,1
49 934 ,1
48 064 ,1
25 583 ,1
2 690 ,1
5 135 ,1
6 661 ,1
3 971 ,1
5 679 ,1
2 505 ,1
3 011 ,1
-2 668 ,1
Charge des sinistres ( K € ) ,1
"La charge de sinistres s'établit à environ 209 M  contre 168 M € en 2021 , avec une sinistralité globale orientée à la hausse ( 24 % ) de manière différenciée selon les branches d'activité . Le ratio S / P s'établit à 29 % contre 25 % en 2021. La charge de sinistres s'établit comme suit : ",1
 L'activité est globalement supérieure au budget sur la quasi - totalité des activités notamment la caution habitat et les risques opérationnels . ,1
" Outre l'activité Caution Habitat , la progression du chiffre d'affaires entre 2021 et 2022 provient de la poursuite du développement de l'ensemble des activités notamment des risques opérationnels du parabancaire et des assurances liées aux cartes . ",1
10 ,1
367 972 ,1
13 257 ,1
-13 985 ,1
"Le résultat des opérations d'assurance ( résultat technique , hors frais généraux et produits financiers ) de CAMCA s'établit à près de 32 M € contre 66 M  en 2021 et 44 M € budgété ( selon rapport ORSA 2022 ) . ",1
"Les principales opérations internes au Groupe CAMCA sont des opérations de cession en réassurance entre , d'une part CAMCA Mutuelle et CAMCA Réassurance ( primes cédées de 31 M € ) et , d'autre part , entre CAMCA Assurance et CAMCA Réassurance ( primes cédées de 48 M € ) . Ces opérations sont éliminées au niveau des états financiers consolidés du Groupe CAMCA . ",1
2.4 . Opérations et transactions au sein du Groupe ,1
24 280 ,1
-9 366 ,1
-4 372 ,1
-8 944 ,1
7 213 ,1
-33 101 ,1
Rapport ORSA 2022 ,1
33 136 ,1
-13 146 ,1
-5 168 ,1
-7 692 ,1
6 539 ,1
-32 023 ,1
ORSA 2021 ,1
-8 317 ,1
-17 440 ,1
-1 735 ,1
2.5 . Performance associée aux portefeuilles de contrats ,1
Résultat technique ( en K € ) ,1
19 393 ,1
Primes acquises ,1
17 430 ,1
10 509 ,1
202 318 ,1
198 228 ,1
187 719 ,1
1 404 ,1
7 510 ,1
8 370 ,1
6 966 ,1
"Le chiffre d'affaires ( primes acquises ) s'établit à 722 M  , en progression de 46 M  ( soit + 7 % ) par rapport  2021 et de 14 M € ( soit + 2 % ) par rapport au budget .  se décompose par ligne d'activité comme suit : ",1
41 304 ,1
40 594 ,1
39 303 ,1
Primes acquises ( K € ) ,1
Résultat technique ,1
Variation des autres provisions techniques ,1
Solde des cessions en réassurance ,1
Commissions ,1
Charge des sinistres ,1
8 197 ,1
Crédit et Pertes caution- pécuniaires ,1
17 414 ,1
Revenus obligataires ,1
Composition du résultat des placements ( en K € ) ,1
"Fin 2022 , le stock de moins - values latentes s'élève à 359 M  contre des plus - values latentes de 226 M  au 31 décembre 2022 sous l'effet de l'évolution des taux obligataires sur la période ( soit une baisse de 585 M  ) . ",1
"Le résultat des placements atteint environ 39 M  ( contre 86 M  en 2021 ) soit une diminution de 47 M € ous l'effet de plus - values réalisées en 2021 non récurrentes ( 54 M  ) , et une baisse du taux de rendement comptable du portefeuille obligataire à 1,2 % contre 1,4 % en 2021 . ",1
-34 104 ,1
Les éléments chiffrés relatifs à la performance des placements sont détaillés ci - dessous . ,1
1 600 865 122 188 629 682 66 657 ,1
1 107 494 ,1
-7 367 ,1
11 406 ,1
"Le portefeuille de placements est composé principalement d'obligations . A part les titres de participations ( toutes éliminées en consolidation , sauf la participation de 2 M  dans Crédit Agricole Grands Crus ) , il nest détenu qu'un portefeuille non significatif ( 67 M € en prix de revient ) . Enfin , le Groupe CAMCA compte un portefeuille immobilier constitué principalement d'un immeuble haussmannien situé dans le quartier central des affaires parisien , de l'ancien siège des entités luxembourgeoises et de parts dans des SC et SCPI .  n'est effectué aucun investissement dans des titrisations ou des produits dérivés . ",1
2.6 . Performance associée aux activités de placements ,1
18 384 ,1
3 304 461 ,1
25 751 ,1
1 085 270 1 473 358 77 531 631 145 35 151 ,1
-17 657 ,1
11 699 ,1
2 233 ,1
19 890 ,1
Dividendes ,1
Plus et moins - values de cession obligataires ,1
3 000 ,1
Revenus des placements immobiliers ,1
3.1 . Informations générales sur le système de gouvernance ,1
Aucun profit ou perte n'a été comptabilisé directement en fonds propres . ,1
"Après déduction de la part des intérêts minoritaires , le résultat net après impôts s'établit à 17 M € en baisse de 21 M  par rapport à 2021 ( 38 M € ) . ",1
"Aprs un résultat exceptionnel de +8 M € s'expliquant principalement par des indemnités diverses de 4,3 M  et des reprises de provisions pour risques et charges pour 3,5 M € , le résultat avant impôts et intérêts minoritaires s'établit à 42 M  ( 82 M € en 2021 ) . ",1
"Les frais généraux s'établissent à 38 M  nets de refacturation . Ils connaissent une baisse de 1,8 M € sur 2022 du fait de l'arrêt du projet informatique en 2021 , ayant entraîné une hausse des charges informatiques sur l'exercice 2021 de 6 M  , en lieu et place d'une activation en immobilisations incorporelles . Retraité de cette variation , le reste des frais généraux a connu une augmentation liée au développement de la structure ( hausse des effectifs et de la surface de bureaux ) . Le ratio frais généraux ( hors impôts et taxes ) ramené aux cotisations acquises reste néanmoins stable par rapport à 2021 à 6 % . ",1
600  ,1
 32 949 ,1
4 039 ,1
-232 916 ,1
34 018 ,1
150 ,1
Nous n'avons pas d'autre information importante à ajouter . ,1
2.8 . Autres informations ,1
1 283 -222 ,1
31 426 53 733 ,1
148 ,1
2.7 . Performance associée à d'autres activités ,1
Résultat des placements ,1
Autres revenus et charges des placements ,1
Crédit et caution- pécuniaires ,1
2 833 ,1
109 775 ,1
Titres de participation Obligations d'Etat ,1
"Au final , les variations du résultat technique net de cessions en réassurance par ligne d'activité entre 2021 et 2022 sont les suivantes : ",1
11 ,1
"Le résultat des cessions en réassurance s'établit à 26 M € en faveur des réassureurs contre 21 M € en 2021 , une variation liée à la hausse de l'activité du Groupe CAMCA et à l'absence de cessions de sinistres significatives en 2022 . ",1
"Le total des commissions et des participations bénéficiaires atteint 416 M € pour 2022. Les commissions et participations bénéficiaires versées aux Caisses Régionales au titre des produits parabancaires s'élèvent  161 M € , en hausse de 4 M  par rapport à 2021 corrélativement à la hausse de cotisations enregistrée en 2021. Les commissions versées aux Caisses Régionales au titre de la Caution Habitat s'élèvent à 102 M  , en hausse de 6 M € par rapport à 2021 du fait de la progression de cette activité . Les autres commissions concernent essentiellement les assurances des cartes et des biens financés en crédit - bail . ",1
" L'accumulation d'événements climatiques exceptionnels ( notamment grêle ) survenus en mai et juin 2022 a donné lieu à un provisionnement de 5,4 M € sur les acceptations en réassurance ; ",1
"La charge des branches cartes et parabancaire connaît une hausse en 2022 s'expliquant , d'une part , par une survenance 2022 en hausse significative ( par rapport à une année 2021 marquée par la crise sanitaire Covid - 19 et une faible fréquence de sinistres « voyages » liée au confinement et aux restrictions des déplacements et des voyages ) avec une augmentation du nombre de dossiers ouverts de 37 % , et d'autre part , par de moindres dégagements de boni sur le parabancaire  ",1
40 375 ,1
La hausse de la charge de sinistres brute de la branche Caution Habitat résulte de la constitution de provisions pour sinistres non encore manifestés sur les prêts de la génération 2022 et le rythme moins soutenu de dégagement de boni sur les générations anciennes par rapport à 2021 ; ,1
256 823 ,1
208 239 ,1
167 864 ,1
Les Risques opérationnels connaissent une sinistralité plus favorable qu'en 2021 . ,1
10 518 ,1
23 503 ,1
18 632 ,1
8 114 ,1
12 993 ,1
167 549 ,1
122 768 ,1
Résultat technique ( K € ) ,1
Autres obligations ,1
3 557 ,1
Placements immobiliers ,1
557 ,1
civile ,1
Respon sabilité ,1
-13 296 ,1
14 490 ,1
"Encours des placements ( valeur nette comptable , en K € ) ",1
3 073 ,1
16 369 ,1
Incendie et dommages aux biens ,1
2 070 ,1
678 ,1
-1 392 ,1
-854 ,1
3 909 ,1
3 952 ,1
4 806 ,1
Autres placements ,1
OPCVM actions ,1
OPCVM monétaires ,1
-8 502 ,1
-1 936 ,1
" n'y a pas d'évolution des hypothèses actuarielles sur le niveau des provisions techniques entre 2021 et 2022  par ailleurs , il est fait 'hypothèse de la permanence dans les futures décisions de gestion ainsi que le comportement des preneurs . ",1
.24 ,1
2 ,1
FONDS PROPRES ,1
6.1 . ,1
GESTION DES FONDS PROPRES .. ,1
5.6 . AUTRES INFORMATIONS .. ,1
5.5 . METHODES ALTERNATIVES DE VALORISATION ,1
AUTRES PASSIFS ,1
5.4 . ,1
5.3 . PROVISIONS TECHNIQUES . ,1
5.2 . ACTIFS ,1
5.1 . INTRODUCTION ,1
5. VALORISATION POUR LES BESOINS DE SOLVABILITE I .. ,1
4.8 . ,1
4.6 . 4.7 . AUTRES RISQUES SIGNIFICATIFS .. ,1
RISQUE OPERATIONNEL  ,1
4.5 . AUTRES RISQUES .. ,1
RISQUES DE CONTREPARTIE ,1
4.4 . ,1
RISQUES DE MARCHE . ,1
.7 ,1
.26 ,1
4.2 . RISQUE DE SOUSCRIPTION  ,1
6.2 . SCR ET MCR ,1
"Monsieur Benoit FAYOL , Président de la CRCAM Charente Périgord , ",1
"Monsieur Nicolas DENIS , Directeur Général de la CRCAM Normandie Seine et Membre du Bureau du Conseil d'Administration , ",1
"Monsieur Laurent CAZELLES , Directeur Général de la CRCAM Lorraine et Membre du Comité d'Audit et des Risques de CAMCA , ",1
" Monsieur Frédéric BARAUT , Directeur Général de la CRCAM Centre Ouest , ",1
" Monsieur Jean - Yves REMILLET , Président de la CRCAM Champagne Bourgogne et Vice - Président de CAMCA , ",1
"Monsieur Luc JEANNEAU , Président de la CRCAM Atlantique Vendée et Président de CAMCA , ",1
Le Conseil d'Administration de CAMCA est composé des membres suivants au 31/12/2022 : ,1
"Ce système de gouvernance contribue à la réalisation des objectifs stratégiques du Groupe CAMCA et garantit une maitrise efficace de ses risques compte tenu de leur nature , de leur ampleur et de leur complexité . ",1
"Le Conseil d'Administration détermine les orientations stratégiques de la compagnie , veille à leur mise en uvre et assume la responsabilité du respect des dispositions légales , réglementaires et administratives adoptées en vertu de la directive Solvabilité 2. Le Conseil d'Administration est en lien avec les dirigeants effectifs du Groupe CAMCA et les responsables des quatre Fonctions clés . ",1
1.2 . Système de gouvernance ,1
"Son chiffre d'affaires sétablit à 722 M  en 2022 , en progression de 46M € ( soit + 7 % ) par rapport à 2021 , principalement due à l'activité de Caution Habitat de CAMCA Assurance . ",1
"Le Groupe CAMCA est une compagnie d'assurance au service du groupe Crédit Agricole et de ses clients , et est active dans quatre domaines d'expertise  les risques opérationnels Groupe , les garanties financières , le parabancaire et les assurances Immobilier et Construction . ",1
1.1 . Activité et résultats ,1
"Le rapport sur l solvabilité et la situation financière ( SFCR ) du Groupe CAMCA consiste à apporter une vision d'ensemble des activités d'assurance de l'entité en environnement Solvabilité 2. Ce rapport permet de présenter et d'apporter des explications sur lactivité et la performance de lentité , de démontrer le caractère approprié de son système de gouvernance , d'apprécier les écarts de valorisation de son bilan entre les normes locales et les normes Solvabilité 2 et d'évaluer sa solvabilité . Ce rapport a été présenté pour validation au Conseil d'Administration du 3 mai 2023 . ",1
"En application de la Directive Solvabilité 2 et plus spécifiquement dans le cadre du Pilier 3 relatif à la diffusion d'information au public , le rapport sur la solvabilité et la situation financière ( SFCR ) de CAMCA rend compte de l'exercice écoulé sur l'année 2022 . ",1
1. SYNTHESE ,1
3 ,1
7. ANNEXES ,1
6.3 . AUTRES INFORMATIONS ,1
4.3 . ,1
4.1 . INTRODUCTION ,1
" Monsieur Gérald GREGOIRE , Directeur Général de la CRCAM Alsace Vosges , ",1
1.3 . ,1
1.1 . ,1
2.8 . ,1
PERFORMANCE ASSOCIEE A D'AUTRES ACTIVITES  ,1
2.7 . ,1
2.6 . ,1
PERFORMANCE ASSOCIEE AUX PORTEFEUILLES DE CONTRATS  PERFORMANCE ASSOCIEE AUX ACTIVITES DE PLACEMENTS ,1
2.3 . FAITS MARQUANTS DE L'EXERCICE ET PERSPECTIVES .. 2.4 . OPERATIONS ET TRANSACTIONS AU SEIN DU GROUPE ... 2.5 . ,1
PRESENTATION GENERALE ET ACTIVITE  ,1
2.2 . ,1
PERIMETRE ,1
2.1 . ,1
2  ,1
1. SYNTHESE .. ,1
Sommaire ,1
CAMCA est une entité soumise au contrôle de l'Autorité de Contrôle Prudentiel et de Résolution ( ACPR ) ,1
E - mail : muriel.naud-belouard@ca-camca.fr ,1
Fonction  Secrétaire Général Responsable Risques et Contrôles ,1
Nom  Muriel Naud - Belouard ,1
Personne à contacter pour d'éventuels compléments d'information : ,1
1.2 . SYSTEME DE GOUVERNANCE . ,1
ROFIL DE RISQUES ,1
6 . ,1
1.4 . ,1
4. PROFIL DE RISQUE . ,1
3.10 . EVALUATION ET AUTRES INFORMATIONS .. ,1
3.9 . SOUS - TRAITANCE .... ,1
3.8 . FONCTION ACTUARIELLE ,1
FONCTION AUDIT INTERNE ,1
3.7 . ,1
SYSTEME DE CONTROLE INTERNE ,1
3.6 . ,1
3.5 . ,1
PRINCIPALES CARACTERISTIQUES DES TRANSACTIONS SIGNIFICATIVES AVEC LES PARTIES LIEES SYSTEME DE GESTION DES RISQUES DONT ORSA . ,1
3.4 . ,1
EXIGENCES DE COMPETENCE ET D'HONORABILI ... ,1
3.3 . ,1
3.2 . ,1
INFORMATIONS GENERALES SUR LE SYSTEME DE GOUVERNANCE INFORMATIONS RELATIVES A LA POLITIQUE DE REMUNERATION ,1
3.1 . ,1
GESTION DES FONDS PROPRES ,1
1.5 . ,1
VALORISATION DU BILAN PRUDENTIEL  ,1
" Madame Christine GANDON , Présidente de la CRCAM Nord - Est et Présidente du Comité d'Audit et des Risques du Groupe CAMCA , ",1
"Madame Christine GRILLET , Présidente de la CRCAM de Franche - Comté , ",1
-33 500 ,1
Le Groupe CAMCA a continué la structuration de son développement en étoffant ses compétences humaines . La structure compte ainsi un effectif moyen sur 2022 de 173 collaborateurs . ,1
"CAMCA Courtage , filiale créée en 2000 , complète le champ d'intervention des sociétés précitées tant dans les domaines de l'assurance que de la réassurance . À ce titre , elle conoit des solutions assurantielles sur mesure pour le compte d'entreprises et de groupements , aussi bien pour certaines filiales du Groupe Crédit Agricole que pour des entités totalement indépendantes de ce dernier . Ainsi , elle apporte son expertise pour les assurances adossées par exemple aux activités Leasing , Énergies Renouvelables ou Immobilières exercées par le Groupe  elle intervient également pour le compte de grands opérateurs dans le domaine des jeux et paris disposant de réseaux de distribution très denses maillant l'ensemble du territoire national . ",1
"CAMCA Rassurance S.A.  filiale créée en 1992 , la compagnie de réassurance constitue un outil de gestion des risques à long terme au service de CAMCA Mutuelle et de CAMCA Assurance . ",1
" CAMCA Assurance S.A.  créée en 1997 , la filiale permet d'assurer la clientèle du Groupe Crédit Agricole qui ne peut prendre le statut de sociétaire de la Mutuelle . La vocation première de 'entité est de traiter en Libre Prestation de Service ( LPS ) le cautionnement des prêts à 'habitat délivrés par le réseau . Avec cette offre particulière , CAMCA Assurance propose une alternative  'hypothèque . ",1
Deux autres entités d'assurance et de réassurance de droit Luxembourgeois viennent par ailleurs enrichir les offres de services délivrées aux diverses entités du Groupe Crédit Agricole  ,1
"CAMCA assure les risques opérationnels propres aux Caisses Régionales et aux filiales du Groupe Crédit Agricole ainsi que les comptes et / ou les moyens de paiement des clients des Caisses Régionales , de LCL , de BforBank et de Crédit Agricole Consumer Finance . ",1
"Aujourd'hui , CAMCA est un groupe d'assurance au service du Groupe Crédit Agricole et de ses clients , actif dans les domaines d'expertise suivants . ",1
"CAMCA est créée en 1946 , à l'initiative des Caisses Régionales du Crédit Agricole , dans l'objectif de se prémunir contre le vol et les autres risques opérationnels . Depuis , CAMCA a progressivement étendu son champ d'intervention à l'ensemble des risques opérationnels ( incendie , accidents et risques divers ) auxquels sont confrontés ses sociétaires , et au parabancaire . ",1
2.2 . Présentation Générale et Activité ,1
7 ,1
"La compagnie produit des comptes en normes françaises ( les modes et méthodes d'évaluation appliqués aux divers postes du bilan , du compte de résultat et de l'annexe , sont ceux définis dans le Code des assurances et à défaut ceux spécifiés dans le plan comptable général ) et , pour les besoins du Groupe Crédit Agricole , des comptes selon le référentiel FRS ( International Financial Reporting Standards ) . ",1
5 % ,1
Le Groupe CAMCA fait partie du périmètre de consolidation du Groupe Crédit Agricole ( Crédit Agricole S.A. 12 place des Etats Unis 92127 Montrouge Cedex ) . ,1
réassurance ,1
Participation au pool de ,1
1992 ,1
CAMCA Réassurance ( SA ) ,1
95 % ,1
Courtage généraliste Courtage de réassurance ,1
2000 ,1
Aucune opération importante ou tout autre événement qui auraient pu avoir un impact important sur la société ne sont survenus en 2022 . ,1
2.3 . Faits marquants de l'exercice et perspectives ,1
 Fidorg Audit sis 62 rue de la Chaussée d'Antin à Paris . ,1
"CAMCA Mutuelle a poursuivi sur lexercice 2022 le développement de ses activités ( cotisations en progression de 5,7 % ) , sur lensemble des activités du parabancaire , des assurances liées au cartes et des risques opérationnels . De son coté , CAMCA Assurance a connu une forte croissance de son activité de Caution Habitat ( 382 M  contre 360 M € en 2021 ) avec une année 2022 en deux phases  un premier semestre exceptionnellement dynamique bénéficiant de taux encore très bas dans la continuité de 2021 , ",1
Réel 2022 ,1
37 667 ,1
-22 565 ,1
-22 232 ,1
-1 767 ,1
-7 074 ,1
-22 427 ,1
-2 145 ,1
65 981 -36 472 ,1
Résultat net ,1
Impôt sur les sociétés ,1
Dotation aux amortissements des écarts d'acquisititon Intérêts minoritaires ,1
Frais généraux associés aux autres activités yc participation ,1
Performance associée à d'autres activités ,1
Performance associée aux activités de placements Frais généraux associés aux activités de placements ,1
Performance associée aux portefeuilles de contrats ( résultat technique ) Frais généraux associés aux portefeuilles de contrats ,1
Composition du résultat net ( en K € ) ,1
"Le résultat net part du groupe sétablit à 17 M € , en baisse de 21 M € par rapport à 2021 ( 38 M  ) , avec un résultat technique net de réassurance en diminution de 34 M  par rapport à 2021 , avec un exercice caractérisé par une hausse globale de la sinistralité sur outes les autres branches sauf les Risques opérationnels ( ratio S / P net passant de 25 %  29 % ) . CAMCA Mutuelle exerce ses activités de souscription en France Métropolitaine et dans les DROM uniquement . CAMCA Assurance exerce ses activités de ouscription en France Métropolitaine , dans les DROM , en Espagne , en Belgique et au Luxembourg . ",1
"suivi d'un second semestre en baisse compte - tenu de la remontée des taux Au global , le Groupe CAMCA a u son chiffre d'affaires consolidé progresser de 676 M € à 722 M € ( + 7 % ) du fait principalement de 'évolution de l'activité de caution Habitat . ",1
CAMCA Courtage ( SAS ) ,1
" MAZARS sis 61 rue Henri Regnault à Paris La Défense , ",1
"Monsieur Benoît LEDUC , Directeur Général de la CRCAM de Guadeloupe et Membre du Comité d'Audit et des Risques de CAMCA ",1
Le Groupe CAMCA a pris en compte dans son calcul ORSA l'impact des exigences spécifiques à 'activité Caution Habitat à compter du er janvier 2018. La combinaison des scenarii extrêmes macroéconomique et technique y compris l'exigence spécifique de l'ACPR relative à la Caution Habitat aurait un impact significatif sur la couverture de l'exigence globale qui ne descendrait cependant pas en dessous de l'exigence totale . ,1
1.5 . Gestion des fonds propres ,1
Le principe général de valorisation du bilan prudentiel est celui d'une évaluation économique des actifs et passifs . ,1
Le bilan prudentiel de CAMCA est arrêté au 31 décembre 2022 . ,1
1.4 . Valorisation du bilan prudentiel ,1
"Les principaux risques du Groupe CAMCA sont les risques de souscription ( risques techniques sur la garantie Globale de Banque et Responsabilités Civiles Professionnelles Courtage et Caution Habitat ) et le risque financier ( risque de taux et risque souverain ) . Compte tenu de son profil de risques , la formule standard est adaptée au calcul du besoin en capital . Les risques qui ne peuvent pas être appréhendés en application de la formule standard ( notamment le risque de spread sur les souverains , le risque de réputation et celui de liquidité ) font l'objet d'un suivi dans le dispositif de maîtrise des risques permettant , le cas échéant , d'alerter la gouvernance . ",1
1.3 . Profil de risques ,1
