text,count
 a préservation de sa flexibilité financière pour financer son développement ; ,1
Les dettes nées d'opérations d'assurance et de réassurance sont généralement comptabilisées à leur valeur nominale en normes françaises . ,1
Allianz Vie n'a pas recours à des méthodes de valorisation alternatives autres que celles décrites dans les paragraphes précédents . ,1
"En application du principe de proportionnalité et du fait de leur caractère court terme , la valeur nominale de ces dettes peut être considérée comme un bon indicateur de la juste valeur à retenir dans le bilan Solvabilité  . ",1
D.3.9 . Autres dettes ( non liées aux opérations d'assurance ) ,1
"Les autres dettes ( non liées aux opérations d'assurances ) comprennent les dettes envers les fournisseurs , les institutions publiques , etc. ",1
La valorisation de ces dettes en normes françaises correspond au montant de la sortie de ressources que l'entité doit supporter pour éteindre son obligation . ,1
"En application du principe de proportionnalité et du fait de leur caractère court terme , la valeur nominale de ces dettes peut être considérée comme un bon indicateur de la juste valeur à retenir dans le bilan économique . ",1
D.3.10 . Autres dettes non mentionnées dans les postes ci - dessus ,1
"Les autres dettes non mentionnées dans les postes ci - dessus comprennent principalement les charges à payer et autres passifs . En normes françaises , ces dettes sont généralement reconnues pour leur valeur nominale . En application du principe de proportionnalité et du fait de leur caractère court terme , la valeur nominale de ces dettes peut être considérée comme un bon indicateur de la juste valeur à retenir dans le bilan économique . ",1
D.4 . Méthodes de valorisation alternatives ,1
D.5 . Autres informations ,1
 e maintien de sa solidité financière ; ,1
Toutes les informations importantes concernant la valorisation des actifs et des passifs à des fins de solvabilité ont été abordées dans les chapitres ci - dessus de la Section D. Valorisation à des fins de solvabilité . ,1
 61 ,1
621 ,1
E ,1
E.1 . Fonds propres ,1
"E.1.1 . Objectifs , politiques et procédures ",1
"L'un des principaux axes de la stratégie d'Allianz Vie est de maintenir une solidité financière qui constitue une base essentielle de la viabilité de son activité à long terme et par conséquent , à la confiance accordée par ses clients . Allianz Vie calcule le montant économique de fonds excédentaires conformément à la réglementation . Les fonds propres étant une ressource fondamentale pour maintenir le cap de la stratégie , un cadre de gestion du capital est mis en place à travers une politique de gestion du capital adaptée . ",1
"Ainsi , Allianz Vie veille à ce que son niveau de solvabilité soit toujours compatible avec ses principaux objectifs : ",1
Excédent du régime de retraite ,1
R0540 ,1
Investissements ( autres qu'actifs en représentation de contrats en unités de compte et indexés ) ,1
DCI ,1
CDS ,1
CMRO ,1
CMS ,1
COBIT ,1
CoC ,1
CP ,1
CRsP ,1
CRO ,1
DDA ,1
CDA ,1
DG ,1
DGD ,1
DPRSA ,1
DROC ,1
EO ,1
EPIFP ,1
ENID ,1
ERM ,1
CDD ,1
CAE ,1
LTGA ,1
Allianz Management Institute / Institut de gestion d'Allianz ,1
Allianz Functonal Rule for Information Risk Management ,1
Actuarial Function Report ,1
Available for Sale ,1
Allianz Guideline for Data Quality Assurance ,1
Association Générale de Prévoyance Militaire ,1
Allianz Investment Management ,1
Asset and Liability Management ,1
Administrative Management or Supervisory Body ,1
Allianz Standard for Information Security ,1
Basic Solvency Capital Requirement ,1
Allianz Standard for Model Change ,1
Allianz Standard for Model Governance ,1
Average Tail Scenarios ,1
Bundesanstalt für ,1
Finanzdiensleistungsaufsicht ,1
Best Estimate / Best Estimate Liabilities ,1
Bureau International du Travail ,1
Business Owner / Process Owner ,1
ESAP2 ,1
Outsourcing Committee / Comité des Activités Externalisées ,1
Counterparty Default Adjustment / Risque de défaut de contrepartie ,1
IPCH ,1
FRDC ,1
GCC ,1
GISF ,1
IARD IBMP ,1
ICS ,1
IFC ,1
IFT ,1
IMAP ,1
IRCS ,1
Comité de Carrières ,1
IRD ,1
ISR ,1
KRI ,1
LCR ,1
LimCo ,1
LNMR ,1
LB ,1
LPS ,1
FATCA ,1
 89 ,1
European Standard of Actuarial Practice ,1
Entreprise Risk Management ,1
Credit Default Swap ,1
Comité de matrise des risques opérationnels ,1
Constant Maturity Swaps ,1
Control Objectives for Information and related Technology ,1
Cost of Capital ,1
Chief Operating Officer ,1
Contrôle Permanent ,1
Système de gestion des limites par émetteur ,1
Chief Risk Officer ,1
Directive sur la Distribution d'Assurances ,1
Directeur Général ,1
Directeur Général Délégué ,1
Défense Pénale et Recours Suite à Accident ,1
Déclaration Réglementaire d'Ouverture de Chantier ,1
Entité Opérationnelle ,1
Expected Profits Included in Future Premiums ,1
Even Not in Data ,1
"Artisans , Commerçants et Prestataires de Services ",1
Autorité de Contrôle Prudentiel et de Résolution ,1
Asset Backed Securities ,1
Assurance pertes pécuniaires diverses et réassurance proportionnelle y afférente Réassurance santé non proportionnelle ,1
1947 479 ,1
2 749 119 ,1
29 967 ,1
S.28.01.01  Minimum de capital requis  Activités d'assurance ou de réassurance Vie uniquement ou activité d'assurance ou de réassurance non - vie uniquement ( 1/2 ) ,1
Terme de la formule linéaire pour les engagements d'assurance et de réassurance non - vie ,1
010 ,1
RsulttMCL ,1
"Assurance frais médicaux et réassurance proportionnelle y afférente Assurance de protection du revenu , y compris réassurance proportionnelle y Assurance indemnisation des travailleurs et réassurance proportionnelle y Assurance de responsabilité civile automobile et réassurance proportionnelle y Autre assurance des véhicules à moteur et réassurance proportionnelle y Assurance maritime , aérienne et transport et réassurance proportionnelle y Assurance incendie et autres dommages aux biens et réassurance Assurance de responsabilité civile générale et réassurance proportionnelle y Assurance crédit et cautionnement et réassurance proportionnelle y afférente Assurance de protection juridique et réassurance proportionnelle y afférente Assurance assistance et réassurance proportionnelle y afférente ",1
Réassurance accidents non proportionnelle ,1
RésultatMCR ,1
"Réassurance maritime , aérienne et transport non proportionnelle ",1
Réassurance dommages non proportionnelle ,1
R040 R050 ,1
R060 ,1
R160 R170 ,1
"Primes émises au cours des 12 derniers mois , nettes ( de la réassurance ) ",1
 87 ,1
S.28.01.01  Minimum de capital requis  Activités d'assurance ou de réassurance Vie uniquement ou activité d'assurance ou de réassurance non - vie uniquement ( 2/2 ) ,1
C100 3 708 672 900 223 ,1
154 979 631 456 354 892 ,1
2231 021 ,1
requis ,1
Total du capital de solvabilité requis notionnel pour les fonds cantonnés ,1
Total du capital de solvabilité requis notionnel pour les portefeuilles sous ajustement égalisateur ,1
Effets de diversification dus à l'agrégation des nSCR des FC selon l'article 304 ,1
Prestations discrétionnaires futures nettes ,1
Description des composants ,1
IM  Market risk ,1
IM- Underwriting risk ,1
IM  Business risk ,1
IM  Credit risk ,1
IM - Operational risk ,1
IM - LAC DT ( negative amount ) ,1
IM - Capital Buffer ,1
IM - Adjustment due to RFF / MAP nSCR aggregation ,1
R110 R060 ,1
R460 ,1
Calcul du capital ,1
de solvabilité ,1
Terme de la formule linéaire pour les engagements d'assurance et de réassurance vie ,1
MCR linéaire ,1
Responsabilités ,1
Association Générale des Institutions de AGIRC - ARRCO Retraite des Cadres - Association des ,1
AFS ,1
AGDQA ,1
AGPM ,1
AIM ,1
ALM ,1
AMBS ,1
AMI ,1
ASIS ,1
Régimes de Retraite Complémentaire ,1
Plafond du MCR ,1
ASMC ,1
ASMG ,1
ATS ,1
BaFin ,1
BE / BEL ,1
BIT ,1
BO / PO ,1
Assurances de Biens et de ,1
AFR ,1
AFIRM ,1
ACPS ,1
ACPR ,1
Plancher du MCR ,1
MCR combiné ,1
88 ,1
Engagements avec participation aux bénéfices  Prestations garanties Engagements avec participation aux bénéfices  Prestations discrétionnaires Engagements d'assurance avec prestations indexées et en unités de compte Autres engagements de ( ré ) assurance vie et de ( ré ) assurance santé Montant total du capital sous risque pour tous les engagements de ,1
Calcul du MCR global ,1
1 263 802 ,1
702 112 ,1
4 000 ,1
C070 911 109 ,1
R210 R220 ,1
R240 R250 ,1
31 379 334 ,1
15 529 622 ,1
Montant total du capital sous risque net ( de la réassurance / des véhicules de titrisation ) ,1
Abréviation ,1
ABR ,1
ABS ,1
LSA ,1
90 ,1
"Biens immobiliers ( autres que détenus pour usage propre ) Détentions dans des entreprises liées , y compris participations Actions ",1
Representative Tail Scenarios ,1
VNB ,1
WS ,1
Rglement Général sur la Protection des Données ,1
Risk Committee / Comité des Risques ,1
Risques opérationnels ,1
Return on Risk Capital ,1
Responsabilité Sociétale des Entreprises ,1
Responsable de la Sécurité du Système d'Information ,1
Strategic Asset Allocation ,1
UC ,1
Solvency Capital Requirement / Capital de Solvabilité Requis ,1
Supervised Run - Off ,1
"Transaction Capture , Execution & Maintenance ",1
Top Risk Assesment ,1
Through - the - cycle ,1
Unités de Compte ,1
Value at risk ,1
New Business Value / Valeur des affaires nouvelles ,1
VR ,1
TTC ,1
Foreign Account and Tax Compliance Act ,1
RiCo ,1
Provision pour Risque Croissant ,1
Provision pour Risque En Cours ,1
Provisions pour risques incertains Provisions pour Sinistres A Payer Present Value of Future Profits ,1
Quantitative Reporting Templates ,1
Reste à Charge 0 ,1
Risk and Control Self Assesment ,1
Revenu Disponible Brut ,1
RGPD ,1
RO ,1
TRA ,1
RRC ,1
RSE ,1
RSSI ,1
RTS ,1
SAA ,1
SF ,1
SRO ,1
TCEM ,1
Employment Practices and Workplace Safety ,1
 91 ,1
Tables ,1
93  ,1
Tableau 27 - Détail du Minimum Capital Requis  MCR ..... 69 ,1
Figures ,1
Figure 1  Structure de l'actionnariat au 31 décembre 2022 ,1
11 ,1
Figure 2  Présentation de la gouvernance et de la structure des comités .. 19 ,1
"Figure 3  Présentation de la Politique de Rémunération . 25 Figure 4 - Présentation du dispositif de Contrôle Interne .. 31 Figure 5  Répartition du Risk Capital avant diversification , impôt et autres ajustements par catégo    ",1
Figure 6 - Test de sensibilité sur les risques de marché aux 31 décembre 2022 et 2021 . ,1
41 ,1
Figure 7 - Passage des fonds propres Solvabilité  du 31 décembre 2021 au 31 décembre 2022 . ,1
Tableau 1 - Répartition du capital au 31 décembre 2022.10 Tableau 2 - Détails des filiales et participations supérieures à 10 % ,1
Figure 8 - Passage des fonds propres normes françaises vers Solvabilité  au 31 décembre 2022  ,1
Figure 9 - Passage des fonds propres normes françaises vers Solvabilité  au 31 décembre 2021 . ,1
.67 ,1
67 ,1
.70 ,1
Figure 11  Structure des risques en Formule Standard ...... 71 Figure 12 - Evolution du ratio de Solvabilité     .73 ,1
Allianz ,1
Entreprise régie par le Code des assurances Société anonyme au capital de 643.054.425 euros Siège social : ,1
Tableau 26 - Détail du Capital de Solvabilité Requis - SCR 68 ,1
Tableau 24 - Détail de la réserve de réconciliatio .. 65 Tableau 25- Détail des fonds propres Solvabilité  au 31 décembre 2022 et 2021  ,1
.64 ,1
Tableau 23 Détail de la classification des fonds propres Solvabilité  au 31 décembre 2021  ,1
Tableau 3 -Détail des participations dans les entreprises iées ,1
Tableau 5 - Le chiffre d'affaires brut de réassurance en normes françaises . ,1
.12 ,1
Tableau 4 - Répartition du personnel en Equivalent Temps Plein ,1
Tableau 6 - Résultat de souscription net de réassurance en normes françaises . ,1
Tableau 7 - Répartition du portefeuille d'investissement en juste valeur Solvabilité   ,1
Tableau 8 - Résultat d'investissement en normes françaises ,1
92 ,1
16 ,1
Tableau 9 - Composition du Conseil d'Administration ....... 19 Tableau 10 - Composition du Comité d'Audit et des Risques 20 Tableau 11- Composition du Comité des Rémunérations 21 Tableau 12 - Composition du Comité Exécutif . 21 Tableau 13  Composition du Comité de Gouvernance et de Contrôle Interne .23 ,1
Tableau 14  Duration des actifs et passifs .. ,1
Tableau 15  Variation de la sensibilité du ratio de SCR au risque de marché . 41 ,1
Tableau 16  Liste des catégories de risques retenues pour le calcul du risque opérationnel d'Allianz Franc  6 Tableau 17 - Liste des Actifs en Solvabilité  Tableau 18  Provisions techniques par LB ,1
.50 ,1
55 ,1
Tableau 19  Résultat des tests de sensibilité sur les BEL ... 57 Tableau 20 - Provisions techniques en normes Solvabilité  58 ,1
Tableau 21  Liste des Autres Passifs en Solvabilité  . .59 Tableau 22  Détail de la classification des fonds propres Solvabilité  au 31 décembre 2022  ,1
Provision pour Primes Non Acquises ,1
Provision pour Participation aux Excédents ,1
Provisions mathématiques ,1
ORM ,1
MRH ,1
MVBS ,1
MVM ,1
NBM ,1
NFI ,1
NVEI ,1
OAT ,1
ORGS ,1
ORSA ,1
Mortgage Backed Securities ,1
OTC ,1
PAA ,1
PAAC ,1
PAF ,1
PANE ,1
PASS ,1
PB ,1
PD ,1
MIR ,1
MCR ,1
MBS ,1
MARD ,1
Financial Reporting and Disclosure Committee ,1
Group Compensation Committee / Comité de rémuneration Groupe ,1
"Group Information Security Framework Incendie , Accident et Risques Divers Improper Business or Market Practices Internal Control System ",1
Indemnités de Fin de Carrière ,1
Instruments Financiers à Terme ,1
Internal Model Approval Process ,1
Indice des Prix à la Consomation Hamonisé ,1
Integrated Risk & Control System ,1
Incendie et Risques Divers ,1
Investissement Socialement Responsable ,1
Key Risk Indicators ,1
Liquidity Coverage Ratio / Ratio de couverture de liquidité ,1
Local Investment Committee / Comité Financier et d'Investissmements ,1
Life Non - Market Risk ,1
Line of Business ,1
Libre Presatation de Services ,1
Local Suitability Assessment Long - Term Guarantees Assessment ,1
Mode Alternatif de Règlement des Différents ,1
Minimum Capital Requirement / ,1
Point - in - Time ,1
PREC ,1
PERCO ,1
PERO ,1
PERP ,1
PFU ,1
PIT ,1
PM ,1
PPNA ,1
PRC ,1
QRT ,1
Minimum de Capital Requis ,1
RAC  ,1
RCSA ,1
RDB ,1
Provision d'Egalisation ,1
Plan Epargne Retraite ,1
Plan d'Epargne - Retraite Collectif ,1
Plan Epargne Retraite Obligatoire Plan d'Epargne - Retraite Populaire ,1
Prélvement Forfaitaire Unique ,1
PER ,1
PE ,1
Planning Dialogue ,1
Participation aux bénéfices ,1
Market Implied Ratings ,1
Multirisque habitation ,1
Market Value Balance Sheet ,1
Market Value Margin ,1
New Business Margin / Marge des affaires nouvelles ,1
New Financial Investment ,1
Nouveaux Véhicules Electriques Individuels ,1
Obligations Assimilables du Trésor ,1
Operational Risk and Governance System ,1
Operational Risk Management ,1
Own Risk and Solvency Assessment ,1
Over The Counter ,1
Primes A Annuler ,1
Parameters and Assumptions Approval Committee ,1
Provision pour Aléas Financiers ,1
Primes Acquises Non Emises ,1
Plafond Annuel de la Sécurité Social ,1
Total du capital de solvabilité requis notionnel pour la part restante ,1
d'absorption des pertes des impôts différés ,1
Montant / estimation de la capacité globale ,1
1 646 872 ,1
39 903 031 ,1
36 802 658 ,1
132 398 ,1
47 828 ,1
518 023 ,1
37 808 ,1
105 331 ,1
171 678 ,1
58 771 840 ,1
R0900 ,1
 77 ,1
"S.05.01.02  Primes , sinistres et dépenses par ligne d'activité ( 1/3 ) ",1
Brut assurance directe Brut  Réassurance proportionnelle acceptée ,1
Brut  assurance directe Brut  Rassurance proportionnelle acceptée Brut  Rassurance non proportionnelle acceptée ,1
Brut  Rassurance proportionnelle acceptée ,1
Brut  Réassurance non proportionnelle acceptée ,1
78 ,1
Variation des autres provisions techniques ,1
R1000 ,1
R880 ,1
Montant / estimation de la capacité globale d'absorption des pertes des provisions techniques ,1
R0770 ,1
R0660 ,1
R0670 ,1
R0680 ,1
R0690 ,1
R700 ,1
R710 ,1
R0750 ,1
R0760 ,1
R780 ,1
R0870 ,1
R790 ,1
R800 ,1
R810 ,1
R0820 ,1
R0830 ,1
R840 ,1
R850 ,1
R0860 ,1
Brut  Réassurance proportionnelle acceptée Brut  Rassurance non proportionnelle acceptée Part des réassureurs ,1
Ligne d'activité pour : engagements d'assurance et de réassurance non - vie ( assurance directe et réassurance ,1
proportionnelle acceptée ) ,1
1795 674 102 238 ,1
R1610 ,1
R1620 ,1
R1700 Variation des autres provisions techniques Brut ,1
R1710 ,1
R2600 ,1
R1510 ,1
R1520 ,1
R1600 ,1
1693 436 ,1
"S.05.01.02  Primes , sinistres et dépenses par ligne d'activité ( 2/3 ) ",1
1795 851 ,1
102 238 ,1
1693 613 ,1
1315 929 63 513 1252 416 ,1
Ligne d'activité pour : engagements d'assurance vie ,1
C220 ,1
3 019 716 1852 ,1
3 021 568 ,1
R1410 R1420 R1500 ,1
80 ,1
"S.05.01.02  Primes , sinistres et dépenses par ligne d'activité ( 3/3 ) ",1
 79 ,1
Ligne d'activité pour : engagements d'assurance et de réassurance non - vie ( assurance directe et réassurance proportionnelle acceptée ) ,1
Brut Rassurance proportionr ,1
Brut  Rassurance non proport ,1
Brut  assurance directe Brut  Rassurance ,1
Brut  Réassurance proportionnelle acceptée ,1
Dépenses engagées ,1
Autres dépenses Total des dépenses ,1
R21 ,1
Variation des autres provisions techniques Brut assurance directe ,1
Brut  Rassurance proportionnelle acceptée Brut  Rassurance non proportionnelle acceptée Part des réassureurs ,1
C110 ,1
C120 ,1
réassurance non ,1
Ligne d'activité pour : ,1
C130 ,1
C140 ,1
C0150 ,1
R0650 ,1
R0640 ,1
R0630 ,1
76 ,1
Dépôts auprès des cédantes ,1
Créances nées d'opérations d'assurance et montants à recevoir d'intermédiaires Créances nées d'opérations de réassurance ,1
Autres créances ( hors assurance ) ,1
Actions propres auto - détenues ( directement ) ,1
"Éléments de fonds propres ou fonds initial appelé ( s ) , mais non encore payé ( s ) ",1
Trésorerie et équivalents de trésorerie ,1
Autres actifs non mentionnés dans les postes ci - dessus ,1
Total de l'actif ,1
R0060 ,1
R0320 ,1
R0130 ,1
R170 ,1
R0180 ,1
R0190 ,1
R250 ,1
R260 ,1
R270 ,1
R280 ,1
Vie UC et indexés ,1
"Vie hors santé , UC et indexés ",1
Santé similaire à la vie ,1
"Vie et santé similaire à la vie , hors santé , UC et indexés ",1
Actions  cotées ,1
Actions  non cotées ,1
Obligations d'État ,1
Obligations d'entreprise ,1
Titres structurés ,1
Titres garantis ,1
Organismes de placement collectif ,1
Dépôts autres que les équivalents de trésorerie ,1
Autres investissements ,1
Actifs en représentation de contrats en unités de compte et indexés Prêts et prêts hypothécaires ,1
Avances sur police ,1
Prêts et prêts hypothécaires aux particuliers ,1
Autres prêts et prêts hypothécaires ,1
Montants recouvrables au titre des contrats de réassurance ,1
Non - vie et santé similaire à la non - vie ,1
Non - vie hors santé ,1
Santé similaire à la non - vie ,1
R0300 ,1
R380 ,1
R0620 ,1
Total du passif ,1
Dépôts des réassureurs ,1
Passifs d'impôts différés ,1
Dettes envers des établissements de crédit ,1
Dettes financières autres que celles envers les établissements de crédit Dettes nées d'opérations d'assurance et montants dus aux intermédiaires Dettes nées d'opérations de réassurance ,1
Autres dettes ( hors assurance ) ,1
Passifs subordonnés non inclus dans les fonds propres de base ,1
Passifs subordonnés inclus dans les fonds propres de base ,1
Autres dettes non mentionnées dans les postes ci - dessus ,1
R520 ,1
R0390 ,1
R530 ,1
Ad - hoc C ,1
R560 ,1
R570 ,1
R0580 ,1
R0590 ,1
R0600 ,1
R610 ,1
Provisions pour retraite ,1
Provisions autres que les provisions techniques ,1
Passifs éventuels ,1
Autres provisions techniques ,1
0010 ,1
318 362 ,1
5 540 849 ,1
809 670 ,1
311 538 ,1
498 132 ,1
6 802 353 167 647 4 ,1
823 797 ,1
128 473 6 ,1
S.02.01.02 Bilan ( 2/2 ) ,1
Provisions techniques non - vie ,1
Provisions techniques non - vie ( hors santé ) ,1
Provisions techniques santé ( similaire à la non - vie ) Provisions techniques calculées comme un tout Meilleure estimation ,1
Provisions techniques vie ( hors UC et indexés ) Provisions techniques santé ( similaire à la vie ) ,1
Provisions techniques calculées comme un tout Meilleure estimation ,1
"Provisions techniques vie ( hors santé , UC et indexés ) Provisions techniques calculées comme un tout ",1
Provisions techniques UC et indexés ,1
81 757 13 482 ,1
68 275  2514497 ,1
428 915 ,1
"Actions de préférence non libérées et non appelées , appelables sur demande ",1
Autres éléments de fonds propres approuvés par l'autorité de contrôle en tant que fonds propres de base non spécifiés supra Fonds propres issus des états financiers qui ne devraient pas être inclus dans la réserve de réconciliation et qui ne respectent pas les critères de fonds propres de Solvabilité  ,1
Fonds propres issus des états financiers qui ne devraient pas être inclus dans la réserve de réconciliation et qui ne respectent pas les critères de fonds propres de Solvabilité  ,1
Déductions ,1
Déductions pour participations dans des établissements de crédit et des établissements financiers ,1
Total fonds propres de base après déductions ,1
Fonds propres auxiliaires ,1
"Capital en actions ordinaires non libéré et non appelé , appelable sur demande ",1
"Fonds initial , cotisations des membres ou élément de fonds propres de base équivalents , non libérés , non appelés et appelables sur demande , pour les mutuelles et les entreprises de type mutuel ",1
Engagements juridiquement contraignants de souscrire et de payer des passifs subordonnés sur demande ,1
R390 ,1
"Lettres de crédit et garanties releva  de l'article 96 , paragraphe 2 , de la directive 2009 / 138 / CE ",1
"Lettres de crédit et garanties ne relevant pas de l'article 96 , paragraphe 2 , de la directive 2009 / 138 / CE ",1
"Rappels de cotisations en vertu de l'article 96 , point 3 , de la directive 2009 / 138 / CE ",1
"Rappels de cotisations ne relevant pas de l'article 96 , paragraphe 3 , de la directive 2009 / 138 / CE ",1
Autres fonds propres auxiliaires ,1
84 ,1
R10 R30 ,1
R050 R070 ,1
Montant égal à la valeur des actifs d'impôts différés nets ,1
Compte de primes d'émission lié aux actions de préférence Réserve de réconciliation ,1
Actions de préférence ,1
Fonds excédentaires ,1
Fonds propres éligibles pour ,1
couvrir le minimum de capital R100 3 662 503 requis ,1
C0010 55 582 463 4 030 626 ,1
mpact de toutes les mesures relatives aux garanties de long terme et de toutes les mesures transitoires ( approche par ,1
étapes ) ,1
C040 55 582 463 4 030 626 ,1
C060 55 837 892 3 841 174 ,1
255 430 ,1
55 837 892 ,1
255 430 189 452 ,1
 83 ,1
S.23.01.01  Fonds propres ( 1/2 ) ,1
"Fonds propres de base avant déduction pour participations dans d'autres secteurs financiers , comme prévu à l'article 68 du règlement délégué 2015/35 ",1
Capital en actions ordinaires ( brut des actions propres ) ,1
Compte de primes d'émission lié au capital en actions ordinaires ,1
"Fonds initial , cotisations des membres ou élément de fonds propres de base équivalent pour les mutuelles et les entreprises de type mutuel ",1
Comptes mutualistes subordonnés ,1
R180 ,1
S.23.01.01  Fonds propres ( 2/2 ) ,1
Provisions techniques ,1
15.0 ,1
 85 ,1
S.25.03.21  Capital de solvabilité requis  pour les entreprises qui utilisent le modèle interne intégrale ,1
Numéro d'identification unique du composant ,1
10.0 ,1
11.0 ,1
12.0 ,1
13.0 ,1
14.0 ,1
16.0 ,1
Total fonds propres auxiliaires ,1
17.0 ,1
Calcul du capital de solvabilité requis Total des composants non diversifiés Diversification ,1
Capital requis pour les activités exercées ,1
con ,1
nt à l'article 4 de la directive 2003 / 41 / CE ( à titre transitoire ) ,1
Capital de solvabilité requis à l'exclusion des exigences de capital supplémentaire ,1
Exigences de capital supplémentaire déjà définies Capital de solvabilité requis ,1
Autres informations sur le SCR ,1
1932 391 ,1
120 000 ,1
R780 R790 ,1
R770 ,1
Fonds propres éligibles et disponibles ,1
Total des fonds propres disponibles pour couvrir le capital de solvabilité requis Total des fonds propres disponibles pour couvrir le minimum de capital requis ,1
Total des fonds propres éligibles pour couvrir le capital de solvabilité requis Total des fonds propres éligibles pour couvrir le minimum de capital requis Capital de solvabilité requis ,1
Ratio fonds propres éligibles sur capital de solvabilité requis Ratio fonds propres éligibles sur minimum de capital requis ,1
Actions propres ( détenues directement et indirectement ) ,1
"Dividendes , distributions et charges prévisibles ",1
Autres éléments de fonds propres de base ,1
Ajustement pour les éléments de fonds propres restreints relatifs aux portefeuilles sous ajustement égalisateur et aux fonds cantonnés Réserve de réconciliation ,1
Bénéfices attendus ,1
Bénéfices attendus inclus dans les primes futures ( EPIFP )  activités vie Bénéfices attendus inclus dans les primes futures ( EPIFP )  activités non - vie Total bénéfices attendus inclus dans les primes futures ( EPIFP ) ,1
R540 R550 ,1
R580 ,1
R600 ,1
R620 ,1
R640 ,1
R700 R710 ,1
R760 ,1
Fonds propres éligibles pour couvrir le SCR ,1
et mesures transitoires ,1
429 745 ,1
1 100 286 ,1
5194 327 119 586 5074741 ,1
5 194 505 119586 5 074 919 ,1
7 195 478 ,1
76 103 7119 375 ,1
2 870 855 ,1
9 124 ,1
 2 879 980 ,1
1 207 644 ,1
S.12.01.02  Provisions techniques vie et santé SLT ( 1/2 ) ,1
Contrats sans options ni garanties ,1
Total des montants recouvrables au titre de la réassurance / des véhicules de titrisation et de ,1
"la réassurance finite , après l'ajustement pour pertes probables pour défaut de la contrepartie , correspondant aux provisions techniques calculées comme un tout ",1
Meilleure estimation nette des montants recouvrables au titre de la réassurance / des véhicules de titrisation et de la réassurance finite - total ,1
Meilleure estimation Marge de risque Provisions techniques  Total ,1
Assurance avec participation aux bénéfices ,1
32 847 935 ,1
374 223 ,1
Assurance indexée et en unités de compte ,1
C300 ,1
36 857 ,1
C280 ,1
40 492 ,1
2514497 ,1
C230 ,1
271 635 ,1
C240 ,1
C250 ,1
C260 ,1
Engagements de réassurance vie ,1
C270 ,1
289 797 14 079 275 718 ,1
289 797 14 079 ,1
275 718 ,1
268 300 ,1
14 443 ,1
253 857 ,1
11 956 ,1
4 358 ,1
16 314 ,1
33 222 158 15 679 432 ,1
Contrats avec options ou garanties ,1
relatives aux garanties de long terme ,1
Réassurance santé ( réassurance acceptée ) ,1
Contrats Contrats sans options avec options ni garanties ou garanties ,1
C170 ,1
2 121 357 ,1
207 495 ,1
1913 863 ,1
C180 ,1
Rentes découlant des contrats d'assurance non - vie et liées aux engagements d'assurance santé ,1
C190 ,1
535 368 ,1
Autres assurances vie ,1
20 799 ,1
6088 ,1
541 455 ,1
Total ( santé similaire à la vie ) ,1
2 428 432 ,1
S.22.01.01  Impact des mesures relatives aux garanties de long terme et des mesures transitoires ,1
R010 R020 ,1
Montant avec mesures ,1
2 139 726 ,1
18 369 ,1
Assurance santé ( assurance directe ) ,1
82 ,1
Contrats sans Contrats options ni avec options garanties ou garanties ,1
Rentes découlant des contrats d'assurance non vie et liées aux engagements d'assurance autres que les engagements d'assurance ,1
santé ,1
Rassurance acceptée ,1
3 999 692 ,1
"Total ( vie hors sant , y compris UC ) ",1
C150 ,1
52 305 802 ,1
52 270 519 ,1
595 480 ,1
52 901 281 ,1
 81 ,1
S.12.01.02  Provisions techniques vie et santé SLT ( 2/2 ) ,1
"Total des montants recouvrables au titre de la réassurance / des véhicules de titrisation et de la réassurance finite , après l'ajustement pour pertes probables pour défaut de la ",1
"contrepartie , correspondant aux provisions techniques calculées comme un tout ",1
Meilleure estimation nette des montants recouvrables au titre de la réassurance / des véhicules de titrisation et de la réassurance finite  total ,1
Provisions techniques  Total ,1
* Cot du Capital ,1
"En normes françaises et en normes Solvabilité  , la trésorerie et équivalent trésorerie sont valorisés au montant nominal , et si nécessaire , ajustés du risque de défaut de contrepartie . Dans le cadre des principes de matérialité et de proportionnalité , la valeur nominale s'avère être une bonne approximation de la juste valeur . ",1
Ad - hoc B ,1
Président du Comité des Rémunérations ,1
Allianz Holding France représentée par M. Jacob Fuest ,1
Tableau 10 - Composition du Comité d'Audit et des Risques ,1
Assistent notamment aux sessions de travail de ce Comité le Directeur de l'Unité Finance et la Directrice de l'Unité Transformation Opérations et Résilience . ,1
Le Comité d'Audit et des Risques est notamment en charge : ,1
 d'assurer le suivi : ,1
"du processus d'élaboration de l'information financière et , le cas échéant , formuler des recommandations pour en garantir l'intégrité ; ",1
"de l'efficacité des systèmes de Contrôle Interne et de gestion des risques ainsi que le cas échéant de l'Audit Interne , en ce qui concerne les procédures relatives à l'élaboration et au traitement de l'information comptable et financière , dans le respect de l'indépendance de la Fonction d'Audit Interne ; ",1
du contrôle légal des comptes annuels par les Commissaires aux Comptes ; ,1
"de la politique , des procédures et des systèmes de gestion des risques ; ",1
"des engagements hors bilan , en effectuant une revue annuelle de ces derniers et en réalisant semestriellement un point sur la consommation du plafond autorisé pour les sociétés du périmètre de compétence du Comité d'Audit et des Risques et ayant accordé une autorisation annuelle ; ",1
 de s'assurer du respect par les Commissaires aux Comptes des conditions d'indépendance qui s'imposent à eux ; ,1
