,Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur,label
516,516,13,Nous n'avons pas d'autre information importante à ajouter . ,0.4781145,0.0118905899999999,0.0056850634925549,60,9.47510582092494e-05,0.30976432,0.648038055,40.20948497929901,h,0.07070707,0.54882157,0.64209276,0.64209276,camca-output-1-to-49,1
521,521,13,34 018 ,0.043771,0.00951249,0.00041637119979,7,5.948159997000008e-05,0.7104377,0.183115335,4.601424022521963,h,0.6885522,0.7323232,0.17835909,0.17954816,camca-output-1-to-49,0
522,522,13,-232 916 ,0.0286194999999999,0.02021403,0.0005785154315849,9,6.427949239833319e-05,0.7180134499999999,0.203923905,1.415823564128473,h,0.7037037,0.7323232,0.19381689,0.19381689,camca-output-1-to-49,0
523,523,13,4 039 ,0.03535356,0.00713436,0.0002522250243216,6,4.203750405360005e-05,0.7129629799999999,0.2235434,4.955393335912398,h,0.6952862,0.73063976,0.21997622,0.21997622,camca-output-1-to-49,0
524,524,13,38 891 ,0.04377109,0.00832343,0.0003643256036387,7,5.204651480552872e-05,0.7087542149999999,0.251486335,5.258780334549567,h,0.6885522,0.73063976,0.24732462,0.24732462,camca-output-1-to-49,0
525,525,13,Rapport ,0.0521885599999999,0.00951249,0.0004964431551144,8,6.205539438930001e-05,0.79545452,0.102259215,5.486319565119109,h,0.76936024,0.8215488,0.09750297,0.09869203,camca-output-1-to-49,0
526,526,13,Rapport ,0.0521885699999999,0.00832343,0.0004343879091951,8,5.4298488649387535e-05,0.884680115,0.102853745,6.270079762790093,h,0.85858583,0.9107744,0.09869203,0.09869203,camca-output-1-to-49,0
527,527,13,ORSA 2021 ORSA 2022 ,0.1683501499999999,0.007134366,0.0012010715862549,20,6.0053579312745015e-05,0.826599325,0.115338883,23.59707225561457,h,0.74242425,0.9107744,0.1117717,0.1117717,camca-output-1-to-49,0
528,528,13,ORSA 2022 ,0.0404039999999999,0.02140309,0.0008647704483599,10,8.647704483599999e-05,0.8013467999999999,0.135552915,1.8877648040539936,h,0.7811448,0.8215488,0.12485137,0.12485137,camca-output-1-to-49,0
529,529,13,ORSA 2022 ,0.04040404,0.02259215,0.000912814132286,10,9.12814132286002e-05,0.89225588,0.134958385,1.7884105762399805,h,0.87205386,0.9124579,0.12366231,0.12485137,camca-output-1-to-49,0
530,530,13, 32 949 ,0.0454545499999999,0.0214030899999999,0.0009728678245594,8,0.0001216084780699,0.800505075,0.1759809749999999,2.1237377406720253,h,0.7777778,0.82323235,0.16527943,0.16646849,camca-output-1-to-49,0
533,533,13,33 549 ,0.043771,0.00713434,0.00031227719614,7,4.461102802000011e-05,0.7996633,0.25089179,6.135255678871473,h,0.7777778,0.8215488,0.24732462,0.24732462,camca-output-1-to-49,0
534,534,13,"Les frais généraux s'établissent à 38 M  nets de refacturation . Ils connaissent une baisse de 1,8 M € sur 2022 du fait de l'arrêt du projet informatique en 2021 , ayant entraîné une hausse des charges informatiques sur l'exercice 2021 de 6 M  , en lieu et place d'une activation en immobilisations incorporelles . Retraité de cette variation , le reste des frais généraux a connu une augmentation liée au développement de la structure ( hausse des effectifs et de la surface de bureaux ) . Le ratio frais généraux ( hors impôts et taxes ) ramené aux cotisations acquises reste néanmoins stable par rapport à 2021 à 6 % . ",0.84680133,0.09155764,0.0775311313236612,622,0.0001246481210991,0.494107735,0.37990488,9.248833084819577,h,0.07070707,0.9175084,0.33412606,0.33412606,camca-output-1-to-49,2
536,536,13,"Aprs un résultat exceptionnel de +8 M € s'expliquant principalement par des indemnités diverses de 4,3 M  et des reprises de provisions pour risques et charges pour 3,5 M € , le résultat avant impôts et intérêts minoritaires s'établit à 42 M  ( 82 M € en 2021 ) . ",0.8451178300000001,0.04399527,0.0371811871126641,264,0.0001408378299722,0.493265985,0.467895365,19.209288407594716,h,0.07070707,0.9158249,0.44589773,0.44589773,camca-output-1-to-49,2
537,537,13,32 235 ,0.0454545499999999,0.00832343,0.0003783377651065,7,5.4048252158071545e-05,0.8914141250000001,0.251486335,5.461035895057671,h,0.86868685,0.9141414,0.24732462,0.24851367,camca-output-1-to-49,0
538,538,13,"Après déduction de la part des intérêts minoritaires , le résultat net après impôts s'établit à 17 M € en baisse de 21 M  par rapport à 2021 ( 38 M € ) . ",0.84343433,0.0273484,0.023066579430572,154,0.0001497829833154,0.492424235,0.5237812399999999,30.840353731845315,h,0.07070707,0.9141414,0.51010704,0.51010704,camca-output-1-to-49,2
539,539,13,Aucun profit ou perte n'a été comptabilisé directement en fonds propres . ,0.59932663,0.0107015499999999,0.0064137238972764,74,8.667194455779012e-05,0.3703703849999999,0.5642092750000001,56.003721890754406,h,0.07070707,0.6700337,0.5588585,0.5588585,camca-output-1-to-49,2
542,542,14,3. SYSTEME DE GOUVERNANCE ,0.3956228899999999,0.0142687299999999,0.0056450361992296,26,0.0002171167768934,0.2920875349999999,0.1058263949999999,27.726566414810577,h,0.09427609,0.48989898,0.09869203,0.09869203,camca-output-1-to-49,0
543,543,14,3.1 . Informations générales sur le système de gouvernance ,0.76599328,0.02259216,0.0173054427406848,59,0.0002933125888251,0.45538721,0.13733651,33.905269792706854,h,0.07239057,0.83838385,0.12604043,0.1296076,camca-output-1-to-49,2
544,544,14,La gouvernance peut se résumer par le graphique suivant : ,0.48148153,0.01307967,0.0062976195234951,58,0.0001085796469568,0.311447835,0.1777645649999999,36.81144325506679,h,0.07070707,0.5521886,0.17122473,0.17122473,camca-output-1-to-49,0
547,547,14,Conseil d'administration ,0.11279463,0.0059452899999999,0.0006705967857926,25,2.6823871431707977e-05,0.524410785,0.207491085,18.97209892200384,h,0.46801347,0.5808081,0.20451844,0.20451844,camca-output-1-to-49,0
548,548,14,Présidence  Président de Caisse régionale de Crédit Agricole Administrateurs : 10 DG / Présidents de Caisses régionales du Crédit Agricole  ,0.30303028,0.0130796599999999,0.0039635330321047,140,2.8310950229319985e-05,0.5252525100000001,0.22057075,23.16805482711326,h,0.37373737,0.67676765,0.21403092,0.21403092,camca-output-1-to-49,0
549,549,14,"1 représentant de Crédit Agricole SA , 1 représentant de la Fédération du Crédit Agricole , 1 Administrateur salari ",0.43771038,0.00713436,0.0031227834266568,116,2.6920546781524165e-05,0.5252525100000001,0.23305588,61.35243806031651,h,0.30639732,0.7441077,0.2294887,0.2294887,camca-output-1-to-49,0
550,550,14,  ,0.0235690499999999,0.0130796499999999,0.0003082749248324,2,0.0001541374624162,0.355218855,0.251486325,1.8019633552885577,h,0.34343433,0.36700338,0.2449465,0.2449465,camca-output-1-to-49,0
551,551,14,  ,0.0269359999999999,0.0118905999999999,0.0003202852015999,2,0.0001601426007999,0.6161616000000001,0.2508918,2.265318823272166,h,0.6026936,0.6296296,0.2449465,0.2449465,camca-output-1-to-49,0
552,552,14,Trimestriel ,0.04882157,0.0047562499999999,0.0002322075923124,12,1.9350632692708194e-05,0.4604377149999999,0.258026175,10.264719053876568,h,0.43602693,0.4848485,0.25564805,0.25564805,camca-output-1-to-49,0
553,553,14,Comité d'Audit & Risques ,0.11952863,0.0071343799999999,0.0008527626672993,25,3.4110506691975985e-05,0.362794615,0.28061831,16.753891718691758,h,0.3030303,0.42255893,0.27705112,0.27705112,camca-output-1-to-49,0
554,554,14,"Présidence : Administrateur CAMCA , Président de Caisse régionale Membres : Administrateurs CAMCA , DG ou Président de Caisse régionale ",0.28282828,0.01426873,0.0040356003636844,136,2.967353208591472e-05,0.36195286,0.293697965,19.8215454353681,h,0.22053872,0.503367,0.2865636,0.2865636,camca-output-1-to-49,0
555,555,14,Fonction Gestion des Risques ,0.12626262,0.0047562399999999,0.0006005353237487,29,2.0708114612027445e-05,0.25673401,0.43995245,26.54673019023449,h,0.1936027,0.31986532,0.43757433,0.43757433,camca-output-1-to-49,1
557,557,14,Comité des risques Groupe ,0.1296296499999999,0.0059452999999999,0.0007706871581449,26,2.964181377480761e-05,0.522727275,0.36682521,21.80371890400825,h,0.45791245,0.5875421,0.36385256,0.36385256,camca-output-1-to-49,0
558,558,14,"Composition : DG  CODIR + Fonctions cls  Personnes cls en fonction du thme trait + reprsentants Fonctions cls Groupe Crédit Agricole : Inspections Générale , Direction de la Conformité Groupe , Direction des Risques Groupe ",0.32996631,0.0225921199999999,0.0074546384714771,223,3.342887206940447e-05,0.5218855149999999,0.38347206,14.605371695971874,h,0.35690236,0.68686867,0.372176,0.372176,camca-output-1-to-49,0
559,559,14,Fonction Conformité ,0.08754208,0.0047562399999999,0.0004163711425791,20,2.081855712895986e-05,0.43097644,0.43995245,18.40573225909555,h,0.3872054,0.47474748,0.43757433,0.43757433,camca-output-1-to-49,0
560,560,14,Trimestriel ,0.04882157,0.00594531,0.0002902593683367,12,2.418828069472508e-05,0.788720545,0.200356715,8.211778696148732,h,0.76430976,0.81313133,0.19738406,0.19738406,camca-output-1-to-49,0
561,561,14,Direction effective ,0.08754212,0.0059452999999999,0.0005204641660359,20,2.602320830179996e-05,0.6835016899999999,0.28359095,14.724592535280012,h,0.63973063,0.72727275,0.2806183,0.2806183,camca-output-1-to-49,0
562,562,14,"Directeur Général de CAMCA , premier dirigeant effectif Directeur Gnéral Adjoint de CAMCA , second dirigeant effectif ",0.24410776,0.0130796699999999,0.0031928489452391,118,2.7058041908806755e-05,0.68434342,0.296670635,18.66314364200322,h,0.56228954,0.8063973,0.2901308,0.2901308,camca-output-1-to-49,0
563,563,14,Fonction Actuariat ,0.07912466,0.0047562399999999,0.0003763358728783,19,1.9807151204126197e-05,0.6052188700000001,0.43995245,16.635968748423252,h,0.56565654,0.6447812,0.43757433,0.43757433,camca-output-1-to-49,0
564,564,14,Concertation rgre ,0.08249155,0.00594531,0.0004904378371305,18,2.7246546507250068e-05,0.797138075,0.252675395,13.8750628646782,h,0.7558923,0.83838385,0.24970274,0.24970274,camca-output-1-to-49,0
565,565,14,sur la mise en euvre des entations fes par le Conse ,0.09427607,0.0095124899999999,0.0008968001731142,52,1.724615717527498e-05,0.796296295,0.262782395,9.9107667918705,h,0.74915826,0.84343433,0.25802615,0.25802615,camca-output-1-to-49,0
566,566,14,Trimestriel ,0.0488215,0.00713437,0.000348310644955,12,2.9025887079583384e-05,0.78030305,0.3460166449999999,6.843141020160164,h,0.7558923,0.8047138,0.34244946,0.34363854,camca-output-1-to-49,0
567,567,14,Fonction Audit interne ,0.09764307,0.0047562399999999,0.0004644138752567,23,2.0191907619860745e-05,0.7794612949999999,0.43995245,20.52946655341209,h,0.73063976,0.82828283,0.43757433,0.43757433,camca-output-1-to-49,0
568,568,14,3.1.1.rganisation générale du système de gouvernance ,0.56565653,0.01545781,0.0087438111659993,53,0.0001649775691697,0.353535335,0.480975035,36.5935750277691,h,0.07070707,0.6363636,0.47324613,0.4744352,camca-output-1-to-49,2
569,569,14,Le Groupe CAMCA a mis en place un système de gouvernance adapté à son activité et à sa structure .  contribue à la réalisation de ses objectifs stratégiques et garantit une gestion saine et prudente de ses risques . ,0.8451178300000001,0.04518434,0.0381860913707822,216,0.0001767874600499,0.493265985,0.52913197,18.70377723786602,h,0.07070707,0.9158249,0.5065398,0.5065398,camca-output-1-to-49,2
570,570,14,La gouvernance du Groupe CAMCA implique plusieurs acteurs : ,0.52356903,0.01070154,0.0056029949173062,60,9.338324862177009e-05,0.332491585,0.57609987,48.92464355597414,h,0.07070707,0.5942761,0.5707491,0.5707491,camca-output-1-to-49,1
571,571,14," Les Administrateurs composant le Conseil d'Administration  ils représentent les sociétaires et actionnaires et valident les objectifs stratégiques en termes de risques et de rentabilité , ",0.8164983,0.0273484,0.02232992210772,189,0.0001181477360196,0.50925925,0.61533886,29.855432127656407,h,0.1010101,0.9175084,0.60166466,0.60166466,camca-output-1-to-49,2
572,572,14,La Direction générale : elle définit les politiques de risques pour atteindre les objectifs stratégiques valids par le Conseil d'Administration . ,0.78282827,0.0273484,0.021409100659268,146,0.0001466376757484,0.522727265,0.6629012999999999,28.624280396659348,h,0.13131313,0.9141414,0.6492271,0.6492271,camca-output-1-to-49,2
573,573,14,Ce système de gouvernance est organisé en trois niveaux . ,0.47474749,0.0118905899999999,0.005645027757119,58,9.73280647779149e-05,0.308080815,0.702734855,39.926319047246864,h,0.07070707,0.54545456,0.69678956,0.69678956,camca-output-1-to-49,1
574,574,14,Niveau 3  organes dadministration ,0.31649832,0.0107015599999999,0.0033870257613792,34,9.961840474644706e-05,0.25925926,0.73305588,29.57497037815048,h,0.1010101,0.41750842,0.7277051,0.7277051,camca-output-1-to-49,1
575,575,14,Le Conseil d'Administration est chargé de superviser la gestion des risques et les rôles et responsabilités qui en découlent . ,0.8451178300000001,0.02972653,0.0251224205270299,127,0.0001978143348585,0.493265985,0.772294865,28.429750461961056,h,0.07070707,0.9158249,0.75980973,0.7574316,camca-output-1-to-49,2
576,576,14,"Le Conseil d'Administration se compose actuellement de 12 administrateurs occupant des fonctions de Directeur général ou de Président au sein des Caisses Régionales , un administrateur représentant les salariés , et le Directeur des Relations avec les Caisses Régionales de Crédit Agricole SA ( CAsa ) , ainsi quun représentant de la Fédération Nationale du Crédit Agricole ( FNCA ) en qualité dinvité permanent . ",0.8451178300000001,0.06183115,0.0522546073144045,414,0.0001262188582473,0.493265985,0.838287725,13.668156422773947,h,0.07070707,0.9158249,0.80737215,0.80737215,camca-output-1-to-49,2
579,579,15,"Le Conseil d'Administration a constitué un bureau composé du Président du Conseil d'Administration , du Vice - Président et de 2 Directeurs Généraux de Caisses Régionales dont le rôle est d'orienter les travaux du Conseil d'Administration . ",0.8451178300000001,0.04518431,0.0381860660172473,241,0.0001584484067105,0.493265985,0.120095125,18.70378965618817,h,0.07070707,0.9158249,0.09750297,0.09869203,camca-output-1-to-49,2
580,580,15,"Les fonctions du Président du Conseil d'Administration sont dissociées de celles exercées par le Directeur général non administrateur qui , notamment , représente la société dans ses rapports avec les iers . Ce principe est appliqué dans toutes les entités . ",0.8451178300000001,0.04518432,0.0381860744684256,259,0.0001474365809591,0.493265985,0.1843044,18.703785516745636,h,0.07070707,0.9158249,0.16290131,0.16171224,camca-output-1-to-49,2
581,581,15,"Le Conseil d'Administration de CAMCA est régulièrement informé de la marche de la société , de sa situation financière et du niveau de maîtrise de ses risques . l valide , chaque année , les politiques risques applicables aux activités . ",0.8451178300000001,0.0451842999999999,0.0381860575660689,238,0.0001604456200254,0.493265985,0.24851368,18.703793795632564,h,0.07070707,0.9158249,0.22592153,0.22592153,camca-output-1-to-49,2
582,582,15,Le Conseil d'Administration se réunit à minima à 4 reprises pour CAMCA . Le bureau de CAMCA se réunit également chaque trimestre . Les règles de fonctionnement des conseils sont décrites dans les statuts . ,0.8451178300000001,0.0285374499999999,0.0241175078177334,206,0.0001170752806686,0.493265985,0.304399525,29.61434290730255,h,0.07070707,0.9158249,0.2901308,0.2901308,camca-output-1-to-49,2
583,583,15,Niveau 2 : le Comité d'Audit et des Risques Groupe CAMCA ,0.53703706,0.0118906299999999,0.0063857089767477,57,0.0001120299820482,0.3695286299999999,0.343638515,45.16472718434615,h,0.1010101,0.63804716,0.3376932,0.3376932,camca-output-1-to-49,2
584,584,15," est institué transversalement pour l'ensemble des entités du Groupe CAMCA et il comprend au moins trois personnes désignées par le Conseil d'Administration parmi ses membres . Les membres du Comité d'Audit et des Risques Groupe CAMCA occupent des fonctions de Président ou Directeur général au sein des Caisses Régionales , banques régionales de plein exercice . Par conséquent , ils disposent de toutes les compétences nécessaires en matière comptable , financière et de gestion des risques . Ce Comité d'Audit et des Risques Groupe CAMCA se réunit quatre fois par an ou plus en cas de besoin . Le Comité d'Audit et des Risques Groupe CAMCA invite les personnes de son choix ( en interne ou en externe ) pour mener à bien ses travaux . ",0.8451178300000001,0.12841856,0.1085288147589248,738,0.0001470580145784,0.493265985,0.4340071399999999,6.580963296894156,h,0.07070707,0.9158249,0.36979786,0.36979786,camca-output-1-to-49,2
585,585,15,Le comité rend compte de ses travaux lors du Conseil d'Administration . Il est chargé de la mise en uvre opérationnelle des politiques risques validés par le Conseil d'Administration . ,0.8451178300000001,0.0273484,0.023112620461972,185,0.0001249330835782,0.493265985,0.53091556,30.901911263547355,h,0.07070707,0.9158249,0.51724136,0.51724136,camca-output-1-to-49,2
586,586,15,Niveau 1 : comités métiers et opérationnels ,0.38552187,0.0107015999999999,0.0041257008439919,44,9.376592827254524e-05,0.293771035,0.5701546,36.02469443821492,h,0.1010101,0.48653197,0.5648038,0.5648038,camca-output-1-to-49,1
587,587,15,Comité de Direction ,0.16161617,0.0095124799999999,0.0015373705848015,20,7.686852924007948e-05,0.212121215,0.60166469,16.989909045801003,h,0.13131313,0.2929293,0.59690845,0.59690845,camca-output-1-to-49,1
588,588,15,"Le comité est constitué du Directeur Général , du Directeur Général Adjoint , du Directeur des Assurances de Biens et Responsabilités ( ABR ) , du Directeur Financier , du Directeur des Systèmes d'information , du Directeur de CAMCA Courtage , de 'Administrateur délégué ( Dirigeant Agréé ) des entités Luxembourgeoises , du Responsable du Département Solvabilité et Actuariat et du Secrétaire Général , Responsable des Fonctions Gestion des Risques et Vérification de la Conformité . ",0.84680133,0.0749108,0.063434565071364,485,0.0001307929176729,0.494107735,0.656956,11.30412877715896,h,0.07070707,0.9175084,0.6195006,0.6195006,camca-output-1-to-49,2
589,589,15," se réunit en moyenne une fois par semaine afin de mettre en uvre la stratégie de la compagnie , suivre les performances et les résultats et ajuster , si nécessaire , les politiques Risques . ",0.8451178300000001,0.0273484,0.023112620461972,192,0.0001203782315727,0.493265985,0.72235435,30.901911263547355,h,0.07070707,0.9158249,0.70868015,0.70868015,camca-output-1-to-49,2
590,590,15,Comité des Risques Groupe CAMCA ,0.29461281,0.0118905999999999,0.0035031230785859,32,0.0001094725962058,0.278619535,0.7609988000000001,24.776950700553435,h,0.13131313,0.42592594,0.7550535,0.7550535,camca-output-1-to-49,1
591,591,15,"Le comité est constitué du Directeur général , des Fonctions clés du Groupe CAMCA et des représentants des fonctions de contrôle du Groupe CA ( Direction de la Conformité , Inspection Générale et Direction des Risques du Groupe CA ) . I peut être élargi à toute personne clé en fonction des thèmes traités . Afin de s'assurer de la correcte coordination et transversalité entre les métiers et entités , les membres du Comité de Direction sont également invités afin de challenger les hypothèses de suivi des risques . Il se réunit trimestriellement . ",0.8451178300000001,0.0939357699999999,0.079386794101779,551,0.0001440776662464,0.493265985,0.8329369849999999,8.996762681564226,h,0.07070707,0.9158249,0.7859691,0.7859691,camca-output-1-to-49,2
595,595,16,Comité financier ,0.13468013,0.0095124899999999,0.0012811433898236,17,7.536137587198234e-05,0.196969695,0.103448275,14.158241427849074,h,0.12962963,0.26430976,0.09869203,0.09869203,camca-output-1-to-49,0
596,596,16,"Le comité est constitué du Directeur Général , du Directeur financier de CAMCA , du Directeur délégué des entités luxembourgeoises , du Secrétaire Général Responsable des Fonctions Gestion des Risques et Vérification de la Conformité , du chargé de relations avec les Caisses Régionales et les entités CAMCA chez Amundi Paris et du gérant ( obligataire ) chez Amundi Paris ( société de gestion du Groupe Crédit Agricole ) . ",0.8451178300000001,0.07847799,0.0663231486115617,424,0.0001564225203102,0.493265985,0.160523185,10.768851623238566,h,0.07070707,0.9158249,0.12128419,0.12128419,camca-output-1-to-49,2
597,597,16,"Le comité est chargé de suivre la performance et le comportement du portefeuille investi et aussi d'évaluer , en fonction des conditions de marché , des opportunités d'investissement pour le trimestre à venir . ",0.84343433,0.0535077199999999,0.0451302479680275,211,0.000213887431128,0.492424235,0.24078478,15.76285309858092,h,0.07070707,0.9141414,0.21403092,0.21997622,camca-output-1-to-49,2
598,598,16,Le Comité financier se réunit a minima 3 fois par an et rapporte sur l'application de la stratégie arrêtée par le Conseil d'Administration . ,0.84343433,0.02615935,0.0220636938404855,141,0.0001564800981594,0.492424235,0.290130795,32.24217459531675,h,0.07070707,0.9141414,0.27705112,0.27705112,camca-output-1-to-49,2
599,599,16,3.1.2.nformations générales sur les Fonctions clés ,0.48653199,0.0142687199999999,0.0069421887363527,51,0.0001361213477716,0.313973065,0.3246135599999999,34.09780204531321,h,0.07070707,0.55723906,0.3174792,0.3174792,camca-output-1-to-49,0
600,600,16,"L'attribution des Fonctions clés est effectuée par le Directeur Général sur la base des exigences de compétence , dhonorabilité et de disponibilité détaillées dans la Section 3.3 . ",0.8451178300000001,0.02853744,0.0241174993665552,181,0.0001332458528538,0.493265985,0.36504162,29.614353284667416,h,0.07070707,0.9158249,0.3507729,0.3507729,camca-output-1-to-49,2
601,601,16,Les Fonctions de Gestion des Risques et Vérification de la Conformité sont effectuées par le Secrétaire Gnéral du Groupe CAMCA . La Fonction Actuarielle est assurée par le Responsable du Département Solvabilité et Actuariat du Groupe CAMCA . La Fonction Audit Interne est exercée par le Responsable de 'Audit Interne . ,0.84680133,0.06302022,0.0533656061128926,319,0.0001672903012943,0.492424235,0.42152199,13.436978322195635,h,0.06902357,0.9158249,0.39001188,0.39120096,camca-output-1-to-49,2
602,602,16,La Fonction Gestion des Risques ,0.2845118,0.0107015299999999,0.0030447115630539,32,9.514723634543712e-05,0.2432659999999999,0.477407835,26.586086288596217,h,0.1010101,0.3855219,0.47205707,0.47205707,camca-output-1-to-49,1
603,603,16,Les principes d'organisation et de fonctionnement du dispositif de contrôle des risques de CAMCA ont été établis à partir des normes internes du Groupe Crédit Agricole . Ils ont été adaptés et complétés afin d'y intégrer les risques inhérents au métier de l'assurance et les exigences découlant de la directive Solvabilité 2 . ,0.8451178300000001,0.05945302,0.0502448072493466,327,0.0001536538447992,0.493265985,0.52556479,14.21488479475054,h,0.07070707,0.9158249,0.49583828,0.49583828,camca-output-1-to-49,2
604,604,16,Rles et responsabilités de la fonction ,0.33501683,0.0130796999999999,0.0043819196313509,39,0.0001123569136243,0.298821545,0.5832342500000001,25.613494957835588,h,0.13131313,0.46632996,0.5766944,0.5766944,camca-output-1-to-49,1
605,605,16,"La Fonction Gestion des Risques du Groupe CAMCA vise à répondre aux enjeux suivants  disposer d'une stratégie des risques en lien avec le cadre d'appétit pour le risque validé par le Conseil d'Administration , mettre en place et animer un système de maîtrise des risques ( détection , mesure , dispositif d'alerte , contrôle , déclaration des risques et suivi des plans dactions ) , répondre aux besoins de pilotage et de communication , rendre compte à la gouvernance de l'exposition aux risques , de son évolution et des éléments de maîtrise . ",0.84680133,0.09631389,0.0815587301494737,546,0.0001493749636437,0.494107735,0.647443505,8.792099768787242,h,0.07070707,0.9175084,0.59928656,0.6004756,camca-output-1-to-49,2
607,607,16,"Organisation de la fonction , rattachement et lien avec les autres directions et entités ",0.78451177,0.01189057,0.0093282921170089,89,0.0001048122709776,0.5235690150000001,0.721759815,65.97764194651704,h,0.13131313,0.9158249,0.71581453,0.71581453,camca-output-1-to-49,2
608,608,16,assurance ,0.09090909,0.0071343799999999,0.0006485799935141,10,6.485799935141996e-05,0.176767675,0.73959574,12.742395274712036,h,0.13131313,0.22222222,0.73602855,0.73602855,camca-output-1-to-49,1
609,609,16,Le Secrétaire Général incarne la Fonction de Gestion des Risques de CAMCA au sens de l'article n  44 de la directive Solvabilité 2.  est rattaché hiérarchiquement au Directeur général . ,0.8451178300000001,0.0273484,0.023112620461972,186,0.0001242614003331,0.493265985,0.7699168000000001,30.901911263547355,h,0.07070707,0.9158249,0.7562426,0.7562426,camca-output-1-to-49,2
610,610,16," contribue au système de gestion des risques de l'entité pour la qualité de la gouvernance et des processus de gestion et la qualité du contrôle des risques . l élabore et met en uvre un système de contrôle interne adapté . Dans le cadre de ses missions , la Fonction de Gestion des Risques de CAMCA s'appuie sur la contribution des autres Fonctions clés , notamment la Fonction Actuarielle sur les risques techniques , et l'analyse de l'ORSA . A cet égard , le Comité des Risques Groupe de CAMCA est l'instance de coordination des quatre Fonctions clés . ",0.8451178300000001,0.0939358,0.079386819455314,556,0.00014278204938,0.493265985,0.8436385,8.9967598082946,h,0.07070707,0.9158249,0.7966706,0.7966706,camca-output-1-to-49,2
614,614,17,Rôles et responsabilités de la fonction ,0.33501683,0.01189062,0.0039835578191346,40,9.958894547836516e-05,0.2971380449999999,0.13555291,28.17488322728331,h,0.12962963,0.46464646,0.1296076,0.1296076,camca-output-1-to-49,0
615,615,17,Le responsable de la Fonction clé Actuarielle au sens de l'article n  48 de la directive Solvabilité 2  ,0.8451178300000001,0.01189061,0.0100489665205763,104,9.662467808246462e-05,0.493265985,0.158145065,71.07438810960905,h,0.07070707,0.9158249,0.15219976,0.15219976,camca-output-1-to-49,2
616,616,17,contribue au système de gestion des risques de lentité pour la quantification des risques . ,0.72222223,0.0118906,0.008587655648038,92,9.334408313084782e-05,0.4318181849999999,0.17598098,60.73892234201806,h,0.07070707,0.7929293,0.17003568,0.17003568,camca-output-1-to-49,2
620,620,17,La Fonction Actuarielle ,0.20370372,0.0095124899999999,0.0019377295994628,24,8.073873331094999e-05,0.20286196,0.103448275,21.414342616917345,h,0.1010101,0.30471382,0.09869203,0.09869203,camca-output-1-to-49,0
622,622,17,Les principales missions de la Fonction Actuarielle sont : ,0.49831647,0.0118906,0.005925281818182,59,0.0001004285053929,0.380471365,0.20808562,41.90843775755639,h,0.13131313,0.6296296,0.20214032,0.20214032,camca-output-1-to-49,0
623,623,17,Emettre un avis sur le calcul des Provisions Techniques  ,0.4882155,0.01426872,0.00696621026916,57,0.0001222142152484,0.34511785,0.23186682,34.21578810152555,h,0.1010101,0.5892256,0.22473246,0.22592153,camca-output-1-to-49,0
624,624,17, Coordonner le calcul des provisions techniques  ,0.42592595,0.0118906,0.00506451510107,49,0.0001033574510422,0.313973075,0.2568371,35.82039173801145,h,0.1010101,0.52693605,0.2508918,0.25208086,camca-output-1-to-49,0
625,625,17,Vérifier le caractère approprié des méthodes et hypothèses appliquées au portefeuille de CAMCA Mutuelle pour le calcul des provisions techniques ; ,0.78451177,0.02853747,0.0223879811010219,147,0.0001522991911634,0.5235690150000001,0.288941735,27.490585885854625,h,0.13131313,0.9158249,0.274673,0.274673,camca-output-1-to-49,2
626,626,17,Vérifier la qualité des données disponibles utilisées ; ,0.41582491,0.01189062,0.0049444159913442,56,8.829314270257514e-05,0.339225585,0.32104637,34.97083499430638,h,0.13131313,0.54713804,0.31510106,0.31510106,camca-output-1-to-49,0
628,628,17,Comparer les Best Estimate aux données tirées de l'expérience ; ,0.52020197,0.0118905999999999,0.0061855135444819,64,9.664864913253104e-05,0.391414115,0.3448276,43.74900930146512,h,0.13131313,0.6515151,0.3388823,0.3388823,camca-output-1-to-49,2
629,629,17, Analyser la fiabilité et l'adéquation du calcul et les sources de données . ,0.6144781,0.01070154,0.006575861966274,77,8.540080475680526e-05,0.40824915,0.36920333,57.4195956843594,h,0.1010101,0.7154882,0.36385256,0.36385256,camca-output-1-to-49,2
630,630,17,Emettre un avis sur la politique de souscription : ,0.41919194,0.01426873,0.0059813366100362,51,0.0001172811100007,0.31060607,0.392389995,29.378363736646488,h,0.1010101,0.52020204,0.38525563,0.38644472,camca-output-1-to-49,0
631,631,17," La suffisance des primes à acquérir pour couvrir les sinistres et dépenses à venir , compte tenu notamment des risques sous - jacents ( y compris les risques de souscription ) ; ",0.8131313,0.02853745,0.023204693817185,179,0.0001296351609898,0.50757575,0.4256837049999999,28.49348137272249,h,0.1010101,0.9141414,0.41141498,0.41141498,camca-output-1-to-49,2
632,632,17," Les effets de l'inflation , du risque juridique , de l'évolution de la composition du portefeuille de 'entreprise  ",0.8131313,0.0285374499999999,0.0232046938171849,116,0.0002000404639412,0.50757575,0.466111775,28.493481372722545,h,0.1010101,0.9141414,0.45184305,0.45184305,camca-output-1-to-49,2
